"model_id","location","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CFA_Pyrenew-Pyrenew_E_Flu","01",0.292660530656342,0.000327013299591332,1.06257250328964,0.000566705335087807,0.333333333333333,1,6
"CFA_Pyrenew-Pyrenew_E_Flu","02",0.428579138186941,0.000586895017573559,0.495480219035029,0.00090838040156422,0.333333333333333,1,6
"CFA_Pyrenew-Pyrenew_E_Flu","04",0.577507656606111,0.000455669682934256,1.1491824432406,0.000536285140178948,0.666666666666667,1,6
"CFA_Pyrenew-Pyrenew_E_Flu","05",0.393980330628161,0.000362885283794091,0.910831384506106,0.000698304061454681,0,1,6
"CFA_Pyrenew-Pyrenew_E_Flu","06",1.23156330571497,0.000859087894514692,2.20533698029748,0.00139671342085507,0,0.666666666666667,6
"CFA_Pyrenew-Pyrenew_E_Flu","08",0.420174629377993,0.000481106648668662,0.511235067654183,0.00086909961501211,0.333333333333333,1,6
"CFA_Pyrenew-Pyrenew_E_Flu","10",0.2329405930562,0.000178586286122583,0.33482395281453,0.000156251177980114,1,1,6
"CFA_Pyrenew-Pyrenew_E_Flu","11",0.273535303640876,0.000260733845605907,0.123209467871075,0.000131423432395813,1,1,6
"CFA_Pyrenew-Pyrenew_E_Flu","12",0.324284597740766,0.000255351880922803,1.29129811636032,0.000387389434908096,0.666666666666667,1,6
"CFA_Pyrenew-Pyrenew_E_Flu","13",0.240767834711574,0.000151129986593502,0.347285924229692,9.26095797945846e-05,1,1,6
"CFA_Pyrenew-Pyrenew_E_Flu","15",0.640704562120365,0.0012448738367316,0.566857304831062,0.00164388618401008,1,1,6
"CFA_Pyrenew-Pyrenew_E_Flu","16",0.310110442734343,0.000301576890928836,0.355361062249996,0.000368353099531511,1,1,6
"CFA_Pyrenew-Pyrenew_E_Flu","17",0.187018563012777,0.000134894187511732,0.578958468566481,0.000250882003045475,0.333333333333333,1,6
"CFA_Pyrenew-Pyrenew_E_Flu","18",0.145280794579038,0.000122591333994687,0.337258983925894,0.00017987145809381,0.666666666666667,1,6
