"model_id","location","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CADPH-FluCAT_Ensemble","06",0.815857653127164,183.707691073442,0.85004149697564,290.690197703552,0.528846153846154,0.980769230769231,104
"CEPH-Rtrend_fluH","06",1.00710807296014,231.226827697262,1.0007410320607,348.296296296296,0.231481481481481,0.851851851851852,108
"CFA_Pyrenew-Pyrenew_HE_Flu","06",0.730688347393417,119.652661876006,0.765287603076529,192.861111111111,0.37037037037037,0.944444444444444,54
"CFA_Pyrenew-Pyrenew_H_Flu","06",0.926800662320284,148.487540499195,0.990341559787707,242.611111111111,0.333333333333333,0.833333333333333,54
"CMU-TimeSeries","06",0.627355359699046,141.525880290328,0.629928210578017,217.400244347621,0.576923076923077,1,104
"CU-ARNB_Net","06",0.842151648589191,189.926770833333,0.934802819909785,320.9375,0.4375,0.96875,96
"CU-ensemble","06",0.758195034289565,165.767950885668,0.735611498965249,242.87037037037,0.555555555555556,0.907407407407407,108
"Cornell_JHU-hierarchSIR","06",1.08292402859816,231.846147161836,1.02319911000661,335.092592592593,0.351851851851852,0.666666666666667,108
"Epistorm-Ensemble_Flu","06",0.498343066982903,44.8114458104877,0.490695686938131,66.4080359403516,0.788461538461538,0.980769230769231,52
"FluSight-HJudge_ensemble","06",0.594591666625131,129.568739935588,0.614721150649286,204.092592592593,0.638888888888889,0.990740740740741,108
"FluSight-baseline","06",1,215.846561996779,1,328.453703703704,0.342592592592593,0.972222222222222,108
"FluSight-ensemble","06",0.642837418613335,139.969851046699,0.654754765765494,217.981481481481,0.601851851851852,0.972222222222222,108
"FluSight-lop_norm","06",0.669616974445962,145.37844605475,0.661085596780788,219.916666666667,0.648148148148148,1,108
"FluSight-trained_mean","06",0.560843270433274,122.19848669987,0.579731099128876,191.561884627087,0.657407407407407,1,108
"FluSight-trained_med","06",0.614288352921002,133.988847801346,0.617575728557069,205.652914081001,0.611111111111111,1,108
"Gatech-ensemble_prob","06",0.778522012644954,171.943144122383,0.787079641291328,264.981481481481,0.564814814814815,0.907407407407407,108
"Gatech-ensemble_stat","06",0.788471668813266,169.821410891101,0.729577397569724,239.78596143601,0.425925925925926,0.796296296296296,108
"Google_SAI-FluEns","06",0.563561680733103,124.5250280335,0.54550646956575,185.200834736251,0.759259259259259,1,108
"JHU_CSSE-CSSE_Ensemble","06",0.363811056694275,136.991240272805,0.417184867299731,212.915916475102,0.75,1,4
"LUcompUncertLab-chimera","06",1.40400793598711,415.578245341615,1.09934716515603,484.571428571429,0.25,0.428571428571429,28
"LUcompUncertLab-puca","06",0.705360373154612,148.084720496894,0.644544891824989,211.728571428571,0.514285714285714,0.885714285714286,70
"LosAlamos-DoSiDo","06",0.873387019262812,187.947797906602,0.813521057414445,264.944444444444,0.601851851851852,0.981481481481482,108
"LosAlamos-ThinMint","06",0.890807193635948,192.684009661836,0.884254323702289,290.574074074074,0.546296296296296,0.87962962962963,108
"LosAlamos_NAU-CModel_Flu","06",1.98418539553012,435.718802214171,1.35872102595822,452.25462962963,0.037037037037037,0.0925925925925926,108
"MDPredict-SIRS","06",1.55670277775981,605.043891304348,1.33969322573366,789.95,0.6,0.85,20
"MIGHTE-Joint","06",0.587326695007468,129.272945318472,0.543551665486233,187.167740155438,0.771739130434783,1,92
"MIGHTE-Nsemble","06",0.607798940803898,133.869912828388,0.553156982832582,188.044289808408,0.796296296296296,1,108
"MOBS-EpyStrain_Flu","06",1.07515427894418,237.256877470356,0.994991596051876,333.515151515152,0.363636363636364,0.818181818181818,99
"MOBS-GLEAM_RL_FLUH","06",0.757173240211428,166.39225842009,0.696067211623512,232.335178304602,0.351851851851852,0.722222222222222,108
"NAU-FourCAT","06",1.06207888156556,230.342048494983,1.09887752448311,360.413461538462,0.5,0.990384615384615,104
"NAU-epymorph","06",1.38680025561175,298.851429146538,1.36654705656415,448.518518518519,0.222222222222222,0.777777777777778,108
"NAU-vulPES","06",0.621013077473951,135.026413043478,0.625117342998867,207.666666666667,0.583333333333333,1,108
"NEU_ISI-AdaptiveEnsemble","06",0.713344122523102,160.425225518082,0.72822156317451,249.682242990654,0.654205607476635,0.990654205607477,107
"NEU_ISI-FluBcast","06",1.15868055853372,227.591652173913,0.993060201457965,297.78,0.11,0.42,100
"NIH-Flu_ARIMA","06",0.788474609875256,167.110638586957,0.788510319692123,253.375,0.291666666666667,0.916666666666667,96
"NU-PGF_FLUH","06",1.23399033139016,266.430144927536,1.22530104086657,402.324074074074,0.37962962962963,0.87962962962963,108
"OHT_JHU-nbxd","06",0.689249879853124,155.015700442834,0.681254521721554,235.696666666667,0.62037037037037,0.981481481481482,108
"PSI-PROF","06",0.915668801747119,200.967435668277,0.899033770497288,298.723703703704,0.546296296296296,0.981481481481482,108
"PSI-PROF_MOA","06",0.658269203090789,143.420889935588,0.676827190806598,223.029907407407,0.574074074074074,0.972222222222222,108
"SigSci-TSENS","06",0.905409223977249,194.858809073724,0.910421090244725,300.945652173913,0.608695652173913,0.934782608695652,92
"UGA_CEID-Walk","06",1.32574973915056,299.47096846289,1.14086520536401,395.122060606061,0.414141414141414,0.696969696969697,99
"UGA_CEID-auto_AVG_LB","06",0.915533673181972,210.802497390486,0.896432310887901,315.232463795955,0.41,0.86,100
"UGA_flucast-Copycat","06",0.639853308841098,141.531791465378,0.660882398937341,222.009259259259,0.509259259259259,0.944444444444444,108
"UGA_flucast-INFLAenza","06",0.709120338143156,144.374465043478,0.78197642207314,242.235,0.5,1,100
"UGA_flucast-Scenariocast","06",0.613996069710426,143.783482608696,0.521521627331238,187.01,0.83,1,100
"UGuelph-CompositeCurve","06",1.24227199188881,496.613858695652,1.06529506322508,638.9375,0.1875,0.375,16
"UI_CompEpi-EpiGen","06",1.24470219638705,301.919161490683,1.03370806434978,381.214285714286,0.357142857142857,0.595238095238095,84
"UM-DeepOutbreak","06",1.28838473974284,286.802283427515,1.13881287327693,387.11871070591,0.56,0.92,100
"UMass-AR2","06",0.860252976667103,186.12084237109,0.830080366634905,275.329416022412,0.495327102803738,0.813084112149533,107
"UMass-flusion","06",0.580361273283104,124.57366793143,0.57427740122004,189.460125491545,0.509615384615385,0.903846153846154,104
"UMass-trends_ensemble","06",0.993009112296957,217.604382045089,0.838574791240398,279.027777777778,0.490740740740741,0.638888888888889,108
"UNC_IDD-InfluPaint","06",0.813711083495213,179.973057120585,0.82939313387967,277.633054115829,0.527777777777778,0.916666666666667,108
"UVAFluX-CESGCN","06",0.667455728575103,265.97194683978,0.553350973375541,328.216365814209,0.125,0.5,8
"UVAFluX-Ensemble","06",0.871498948383548,185.572689963429,0.858671563627674,279.831775700935,0.467289719626168,0.831775700934579,107
"UVAFluX-FS_OptimWISE","06",0.808784601617771,180.350075614367,0.773111292125733,262.021739130435,0.467391304347826,0.902173913043478,92
"VTSanghani-PRIME","06",1.9576098348625,290.966557971014,2.01629305589544,448.566666666667,0.65,0.85,60
