"model_id","reference_date","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"MOBS-EpyStrain_Flu",2026-04-25,0.937315432833998,0.00170228115942029,1.19840770312932,0.00265666666666667,0.353333333333333,0.846666666666667,200
"MOBS-EpyStrain_Flu",2026-05-02,1.36039870887925,0.00160784782608696,2.39502827605634,0.002566,0.31,0.84,150
"MOBS-EpyStrain_Flu",2026-05-09,2.09453054182614,0.00159071304347826,4.15780315874761,0.002442,0.32,0.82,200
"MetroCast-ensemble",2026-04-18,0.378377735676685,0.000892294579428296,0.25774323174581,0.000854626589217967,0.884615384615385,1,52
"MetroCast-ensemble",2026-04-25,0.412898283249986,0.00061144392278148,0.435144638176363,0.00080538451390533,0.743589743589744,1,52
"MetroCast-ensemble",2026-05-02,0.479517586988763,0.000484113333509173,0.645999004126032,0.000581135544201902,0.884615384615385,1,52
"MetroCast-ensemble",2026-05-09,0.823311131960052,0.000510779229559571,1.7626137145093,0.000842659264968048,0.538461538461538,1,52
"NAU-vulPES",2026-04-18,0.553007178282974,0.00145184601832201,0.61996435978217,0.00239142012118761,0.395,0.965,200
"NAU-vulPES",2026-04-25,0.525416240721816,0.000937662793830008,0.665127487864542,0.00148230937909487,0.553333333333333,0.993333333333333,200
"NAU-vulPES",2026-05-02,0.49905224566232,0.000574355696322029,0.765665249974715,0.000824758795202687,0.79,0.99,200
"NAU-vulPES",2026-05-09,0.58029078744414,0.000421702089683514,0.989318926842559,0.000557400436327664,0.86,1,200
"NEU_ISI-FluBcast",2026-04-18,0.287836238132514,0.000786782795072759,0.298205710312298,0.00119111053278463,0.453125,0.880208333333333,192
"NEU_ISI-FluBcast",2026-04-25,0.360679618008765,0.00066429581639247,0.438003404372063,0.000998292074569057,0.510204081632653,0.891156462585034,196
"NEU_ISI-FluBcast",2026-05-02,0.40996573171232,0.000447375996211427,0.678933824965929,0.000686874034288767,0.541666666666667,0.947916666666667,192
"NEU_ISI-FluBcast",2026-05-09,0.494575656213074,0.000340775868176671,0.940711790574398,0.000515531569398573,0.625,0.979166666666667,192
"UGA_flucast-Copycat",2026-04-18,0.765548014186693,0.00204148113595603,0.864018987170208,0.00336950383025849,0.365,0.955,200
"UGA_flucast-Copycat",2026-04-25,0.670411841105515,0.00119236650241309,0.859493411959507,0.00191672820345134,0.6,0.986666666666667,200
"UGA_flucast-Copycat",2026-05-02,0.630277207815555,0.000707523006828597,0.987193125867566,0.00101015399385678,0.83,0.99,200
"UGA_flucast-Copycat",2026-05-09,0.69041798352138,0.000488379086634372,1.22449428798007,0.000670194835518226,0.88,1,200
"UGA_flucast-INFLAenza",2026-04-18,0.394459303670363,0.00102914584103409,0.401014010680713,0.00153258743421641,0.41,0.92,200
"UGA_flucast-INFLAenza",2026-04-25,0.43542805699426,0.000793038241448501,0.531478441627893,0.00119437806453811,0.466666666666667,0.94,200
"UGA_flucast-INFLAenza",2026-05-02,0.464954974695009,0.00056642864680775,0.71552481991413,0.000836292587356324,0.59,0.98,200
"UGA_flucast-INFLAenza",2026-05-09,0.557731543731937,0.000426187297347124,1.04368600205994,0.000626977958673418,0.64,0.98,200
