"model_id","target_end_date","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"CFA_Pyrenew-Pyrenew_E_Flu",2026-05-16,0.0924476572958121,0.0926231179656532,5.29466423837743e-05,5.28028199296919e-05,0.0363613278568848,0.0363683162909569,1.45445311427539e-05,1.45052614510255e-05,1,1,1
"CFA_Pyrenew-Pyrenew_E_Flu",2026-05-23,0.170095488236963,0.170517876466416,0.000130653512744688,0.000130319283644152,0.223946637993361,0.224017211662853,0.000100775987097013,0.000100536858609615,1,1,2
"CFA_Pyrenew-Pyrenew_E_Flu",2026-05-30,0.221645008545267,0.222370382366676,0.000194964713312778,0.000194586345648027,0.613756812607376,0.61406792149327,0.000294124761303299,0.000293561697105045,0.5,1,2
"CFA_Pyrenew-Pyrenew_E_Flu",2026-06-06,0.18073886030764,0.181451500031241,0.000189232547815519,0.000188959091662655,Inf,Inf,0.000335035306905636,0.000334556064374428,1,1,1
"CFA_Pyrenew-Pyrenew_HE_Flu",2026-05-16,0.0955698569973012,0.0957511858691358,5.47347892755502e-05,5.45860767435759e-05,0.010141162389845,0.0101431645090887,4.05646495593801e-06,4.04553380937457e-06,1,1,1
"CFA_Pyrenew-Pyrenew_HE_Flu",2026-05-23,0.168256361599432,0.168679459264237,0.000129240845318489,0.000128914262553156,0.179320690721883,0.179380749859885,8.06943108248473e-05,8.05044262094097e-05,1,1,2
"CFA_Pyrenew-Pyrenew_HE_Flu",2026-05-30,0.226039096564124,0.22677653587794,0.000198183690699522,0.000197797414181611,0.64029173545702,0.640619080322947,0.000305164194090118,0.000304581248173696,0.5,1,2
"CFA_Pyrenew-Pyrenew_HE_Flu",2026-06-06,0.181059817099945,0.181775642658266,0.000189568587732132,0.000189296645754857,Inf,Inf,0.000346193131617514,0.000345699854755344,1,1,1
"CMU-TimeSeries",2026-05-16,0.235504373061082,0.235910426545543,0.000134878115736145,0.00013448840900649,0.338372721051373,0.338417368822035,0.000135349088420549,0.000134975520314432,1,1,1
"CMU-TimeSeries",2026-05-23,0.175543221679741,0.175969561549497,0.000134838018272571,0.000134485765830085,0.243306869783165,0.243358401642546,0.000109488091402424,0.00010921700629959,1,1,2
"CMU-TimeSeries",2026-05-30,0.150109702675453,0.150553306586282,0.000144807713084052,0.000144466135685097,0.249654064666616,0.249716953803877,0.000140406814437447,0.000140094426385513,1,1,3
"CMU-TimeSeries",2026-06-06,0.214783450347618,0.215569727340407,0.000291313545772008,0.000290732856044769,0.48671983616603,0.486863015347243,0.000493205494151871,0.000492287596648587,0,1,3
"CMU-TimeSeries",2026-06-13,0.206438911857097,0.207295804223062,0.000305066160603948,0.000304524774810417,0.510427184663333,0.510563730175457,0.000517869874696396,0.000517010633838259,0,1,2
"CMU-TimeSeries",2026-06-20,0.266427038523494,0.267627368147435,0.000419694966776667,0.00041906410456732,0.61754894268563,0.617678617785395,0.000679303836954193,0.000678327307791342,0,1,1
"CU-ensemble",2026-05-16,0.606715548566282,0.608004812457586,0.000347478260869565,0.000346612911913514,1,1.00039900250379,4e-04,0.000399002499059075,1,1,1
"CU-ensemble",2026-05-23,0.466724784140414,0.467969047552272,0.0003585,0.000357648079535281,0.666666666666666,0.666962274048665,3e-04,0.000299326517575331,1,1,2
"CU-ensemble",2026-05-30,0.373475160608837,0.374620867040234,0.000354695652173913,0.000353903106635498,0.371940748067458,0.372119959864398,2e-04,0.000199604119768546,1,1,3
"CU-ensemble",2026-06-06,0.302558473797572,0.30362285255265,0.000403507246376812,0.000402646347183183,0,0,0.000133333333333333,0.000133133634653794,1,1,3
"CU-ensemble",2026-06-13,0.282261827967383,0.283341436701932,0.00042045652173913,0.000419580315714094,0.0967394045314083,0.0967958666839663,1e-04,9.98651820872799e-05,1,1,2
"CU-ensemble",2026-06-20,0.273603599503567,0.274708281412797,0.000431,0.000430151747051751,0.090909090909091,0.0909635700848601,1e-04,9.9895110217641e-05,1,1,1
"FluSight-baseline",2026-05-16,1,1,0.000572720217391304,0.000570082513841441,1,1,4e-04,0.000398843359559988,1,1,1
"FluSight-baseline",2026-05-23,1,1,0.000768118626184088,0.000764255844282803,1,1,0.00045,0.000448790777562766,1,1,2
"FluSight-baseline",2026-05-30,1,1,0.000957765872400028,0.000952650548313647,1,1,0.000533333333333333,0.000532006683872426,1,1,3
"FluSight-baseline",2026-06-06,1,1,0.00135934732237757,0.00135156815771373,1,1,0.00103333333333333,0.00103108340232147,1,1,3
"FluSight-baseline",2026-06-13,1,1,0.00147519901623473,0.00146657108218282,1,1,0.001,0.000998083781669149,1,1,2
"FluSight-baseline",2026-06-20,1,1,0.00157527167326021,0.00156584921590104,1,1,0.0011,0.00109818810018614,1,1,1
"FluSight-ensemble",2026-05-16,0.391744310525675,0.392515901656275,0.000224359886686071,0.000223766451938949,0.0363613278568848,0.0363683162909569,1.45445311427539e-05,1.45052614510255e-05,1,1,1
"FluSight-ensemble",2026-05-23,0.326992376519723,0.327877664194146,0.000251168935025,0.00025058242107017,0.184216708564236,0.184271475023814,8.28975188539064e-05,8.26993385585754e-05,1,1,2
"FluSight-ensemble",2026-05-30,0.259764507652398,0.260603662702865,0.000248145462810269,0.000247629599278105,0.193021102064482,0.193106907179409,0.000103319419826969,0.000103111186707794,1,1,3
"FluSight-ensemble",2026-06-06,0.212214728598306,0.21302243329556,0.000287402951388142,0.000286867666034519,0,0,0.000131898639927321,0.000131673817937812,1,1,3
"FluSight-ensemble",2026-06-13,0.188382637181061,0.189179755177897,0.000278193654581199,0.000277726472680862,0.0862183183231071,0.086257766620577,7.88339469679641e-05,7.87177624394251e-05,1,1,2
"FluSight-ensemble",2026-06-20,0.159775941573824,0.160507880425798,0.000251690514829723,0.000251331138710674,0.0313627679195613,0.0313794546517297,3.44990447115174e-05,3.446054368886e-05,1,1,1
"LosAlamos-DoSiDo",2026-05-16,0.301816342866333,0.302362600725733,0.000172856321498654,0.000172371631513361,0.315393801263437,0.315436862615794,0.000126157520505375,0.000125809898014746,1,1,1
"LosAlamos-DoSiDo",2026-05-23,0.24861987063402,0.249226583863348,0.000190969553473469,0.000190472873268202,0.454790801441278,0.45487674676403,0.000204655860648575,0.000204144488875451,1,1,2
"LosAlamos-DoSiDo",2026-05-30,0.264267845430489,0.265048124582058,0.000268101527577545,0.000267449552175666,0.822278753558155,0.822430234231807,0.000407049889001199,0.00040610894959328,1,1,2
"LosAlamos-DoSiDo",2026-06-06,0.261446366079351,0.26240897499609,0.000412790548875549,0.000411896182089475,0.81578073875219,0.815961654079264,0.000731064375000814,0.000729626727477098,0.5,1,2
"LosAlamos-DoSiDo",2026-06-13,0.273981646705535,0.27508174847473,0.000431766864835597,0.000430909096983764,0.673541931289157,0.673648530135895,0.000774025988939778,0.0007726453002546,0,1,1
"LosAlamos-ThinMint",2026-05-16,0.71255352738544,0.713729587134485,0.00040809381110713,0.00040688475723664,0.247024638797426,0.247086082014358,9.88098555189704e-05,9.85486430511214e-05,1,1,1
"LosAlamos-ThinMint",2026-05-23,0.613700227769736,0.614934077515397,0.000471394575843352,0.000469966962589796,0.331701068650377,0.331770813744098,0.00014926548089267,0.000148895681472845,1,1,2
"LosAlamos-ThinMint",2026-05-30,0.550961888378002,0.55201302732942,0.000546888993287909,0.00054500757082672,0.526537092375862,0.526673424768244,0.00026025338575951,0.000259672178206672,1,1,2
"LosAlamos-ThinMint",2026-06-06,0.389210507322778,0.390227284627349,0.000614513872788495,0.000612529082465808,0.348019723972563,0.348162462326805,0.000311878927643135,0.000311324235333734,1,1,2
"LosAlamos-ThinMint",2026-06-13,0.475887147092851,0.476881128394953,0.000749949144355172,0.000747023085118077,0.44241195165824,0.442540625097151,0.00050841429834312,0.000507574675601341,1,1,1
"MOBS-EpyStrain_Flu",2026-05-16,1.44542843402177,1.44931383319974,0.000827826086956522,0.000826228473375683,4.25,4.25445522405367,0.0017,0.00169686121465911,0,1,1
"MOBS-EpyStrain_Flu",2026-05-23,0.846223457995172,0.848960624867522,0.00065,0.000648823119120984,3.11111111111111,3.11420006050049,0.0014,0.00139762426663803,0,1,2
"MOBS-EpyStrain_Flu",2026-05-30,0.568909388139529,0.571030995246631,0.000543478260869565,0.000542622123463016,2.13824661804601,2.14021088961747,0.0011,0.0010982977490627,0,1,3
"MOBS-EpyStrain_Flu",2026-06-06,0.295312394458192,0.296582431588827,0.000387536231884058,0.000387012535694503,0.613075313568715,0.613595226636329,6e-04,0.00059922103061365,1,1,3
"MOBS-EpyStrain_Flu",2026-06-13,0.217003483514319,0.218013693896056,0.00033,0.000329580952704145,0.386957618125633,0.387241479475617,4e-04,0.000399520580623986,1,1,2
"MOBS-EpyStrain_Flu",2026-06-20,0.164774890450549,0.165581273077953,0.000259565217391304,0.000259275306617009,0.090909090909091,0.0909635700848601,1e-04,9.9895110217641e-05,1,1,1
"NAU-vulPES",2026-05-16,0.450813374538044,0.451642945604151,0.000258189933868336,0.000257473745788767,0.042206704939737,0.0422147676023332,1.68826819758948e-05,1.68370797335587e-05,1,1,1
"NAU-vulPES",2026-05-23,0.3749839956229,0.375943076702617,0.000288032191558882,0.000287316693487633,0.158163153433405,0.158215482820867,7.11734190450323e-05,7.10056495576454e-05,1,1,2
"NAU-vulPES",2026-05-30,0.332377130014242,0.333402207544619,0.00031572993920271,0.000315025356184939,0.283097833701813,0.283223567371865,0.000143426173887685,0.000143136178516157,1,1,3
"NAU-vulPES",2026-06-06,0.266093404651368,0.267031402026004,0.000355287784525251,0.000354529548443711,0.150735401191643,0.150806278639867,0.00014604690207809,0.00014580228757332,1,1,3
"NAU-vulPES",2026-06-13,0.243292706857873,0.244255443345941,0.000363116762179239,0.000362404322120461,0.102783790796681,0.102833145069866,0.000104463441711945,0.000104311904804375,1,1,2
"NAU-vulPES",2026-06-20,0.230004640278197,0.230961885123021,0.000362319794548648,0.000361651486722908,0.153634626748214,0.153706044119175,0.000168998089423035,0.000168798148578363,1,1,1
"NEU_ISI-FluBcast",2026-05-16,0.810431666030457,0.81227501298342,0.00046415059994976,0.000463063781332177,2.139612340974,2.14095290770372,0.0008558449363896,0.000853904850368277,1,1,1
"NEU_ISI-FluBcast",2026-05-23,0.626412630489366,0.628331203915269,0.000481159209155853,0.000480205794737494,2.089373722835,2.09096887226164,0.00094021817527575,0.00093840754604184,0,1,2
"NEU_ISI-FluBcast",2026-05-30,0.480475244506995,0.482210634647844,0.000457102763595983,0.000456327149081252,1.7395671426398,1.74098712089889,0.000896533701837,0.000895055503256446,0,1,3
"NEU_ISI-FluBcast",2026-06-06,0.229984674688942,0.230958322984473,0.000302603447395122,0.000302175401287575,0.572415333342937,0.5728894718929,0.000560653025115033,0.000559914234526599,1,1,3
"NEU_ISI-FluBcast",2026-06-13,0.170425990664992,0.171215728402688,0.000256601420820427,0.000256269027623532,0.438659607620064,0.438993119778081,0.0004540751590882,0.000453543183733311,1,1,2
"NEU_ISI-FluBcast",2026-06-20,0.11513422157805,0.115689257176963,0.000181367677874767,0.00018115193263872,0.205984748611364,0.206121222053036,0.0002265832234725,0.000226359873254468,1,1,1
