"model_id","horizon","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"CEPH-Rtrend_fluH",0,0.788938106593794,0.636154954549719,1853.65739130435,0.152996448685652,0.958271324065576,1.06859309758117,2868.55555555556,0.242813763699226,0.481481481481481,0.925925925925926,27
"CEPH-Rtrend_fluH",1,0.649090566132623,0.620708746683875,2584.35244766506,0.257927751992791,0.831898968688475,1.04678204027782,4256.55555555556,0.424174249997763,0.555555555555556,0.962962962962963,27
"CEPH-Rtrend_fluH",2,0.600421237547311,0.65841342073461,3262.39922705314,0.400843908832407,0.771049414651909,1.15230972251202,5460,0.682678219079406,0.37037037037037,1,27
"CEPH-Rtrend_fluH",3,0.590212862997684,0.758747190883879,3725.63732689211,0.583365554085166,0.759713245761213,1.36491441010048,6298.18518518519,1.01490444729629,0.333333333333333,1,27
"CFA_Pyrenew-Pyrenew_HE_Flu",0,0.523939116634741,0.547479949638218,1191.93457954911,0.132939959999799,0.609688725929002,0.819691490932757,1765.98148148148,0.186424340283504,0.481481481481481,0.703703703703704,27
"CFA_Pyrenew-Pyrenew_HE_Flu",1,0.710931598025415,0.560188281173058,2684.9734047504,0.220315719264745,0.76699981580632,0.794624553257256,3693.59259259259,0.304872579474333,0.37037037037037,0.703703703703704,27
"CFA_Pyrenew-Pyrenew_H_Flu",0,0.79805496316073,0.710536027757547,1827.69157045089,0.168447399925756,0.948842335430709,1.1316506840123,2776.42592592593,0.254614788625766,0.185185185185185,0.777777777777778,27
"CFA_Pyrenew-Pyrenew_H_Flu",1,0.951960478495689,0.712952314887286,3726.98616602254,0.282333879573643,1.04903148475427,1.06140636529523,5238.35185185185,0.411809443422051,0.481481481481481,0.777777777777778,27
"CMU-TimeSeries",0,0.448362443396925,0.447984435376886,1083.70360384472,0.109610647782596,0.510138691102896,0.685967047924277,1642.35726133439,0.166177890024384,0.615384615384615,1,26
"CMU-TimeSeries",1,0.520644232096705,0.434274804570227,2142.75822261056,0.177831498322672,0.653076019123642,0.690829852611815,3453.16303102546,0.275599196178382,0.615384615384615,1,26
"CMU-TimeSeries",2,0.577309234601984,0.43044345704999,3313.55117717216,0.261597667078215,0.689590493454886,0.677070602841523,5215.57105560997,0.405069422792353,0.653846153846154,0.961538461538462,26
"CMU-TimeSeries",3,0.63549721250633,0.434490742354302,4280.83337787101,0.336165748820913,0.751658205361092,0.706150297291432,6713.35968762537,0.530950509229901,0.538461538461538,0.923076923076923,26
