"model_id","location","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"CFA_Pyrenew-Pyrenew_E_Flu","01",0.335534624643769,0.337852025592902,0.000515273842767726,0.000513981032732778,1.11881949392906,1.11967180991891,0.000787528613456203,0.000785648869886274,0.5,0.9,10
"CFA_Pyrenew-Pyrenew_E_Flu","02",0.379465692021156,0.381157820766093,0.000719525430608909,0.000717635310536198,0.515719366578762,0.517269172961736,0.00112636412036438,0.0011236451450828,0.4,0.9,10
"CFA_Pyrenew-Pyrenew_E_Flu","04",0.38381880484031,0.38466679719369,0.000467036892144837,0.000464023166937261,0.443568578194827,0.443602350373596,0.000546574184572744,0.000543146774863128,0.7,1,10
"CFA_Pyrenew-Pyrenew_E_Flu","05",0.330060399729103,0.331622954822671,0.00042976924570204,0.000428971431971283,0.878830685699979,0.879411000924777,0.000687727266313314,0.000686628518013683,0.375,1,8
"CFA_Pyrenew-Pyrenew_E_Flu","06",0.936939981260303,0.937983196706815,0.000822752188287945,0.000818821581305082,2.56495194298055,2.56436645187371,0.00129684983214975,0.00129095097656789,0.3,0.8,10
"CFA_Pyrenew-Pyrenew_E_Flu","08",0.249921699408924,0.250656452350129,0.000319855884316575,0.000318818236884018,0.256880576915704,0.257209299688926,0.000481031727655526,0.000479552811136414,0.6,1,10
"CFA_Pyrenew-Pyrenew_E_Flu","10",0.187228107964438,0.188150652978148,0.000197954805338366,0.000197706821561302,0.399243684089706,0.399302143743228,0.000238322288771743,0.000238033465979031,0.8,1,10
"CFA_Pyrenew-Pyrenew_E_Flu","11",0.396091286454736,0.397382827340332,0.000451083226608792,0.000450172235031105,0.679506088482237,0.679877988549615,0.000644330833973502,0.000643176776915348,0.6,0.9,10
"CFA_Pyrenew-Pyrenew_E_Flu","12",0.346728308142205,0.347639220603409,0.00035536849481671,0.000354216167492141,0.806948524008473,0.807594538075501,0.000592281643569501,0.000590383395901595,0.5,1,10
"CFA_Pyrenew-Pyrenew_E_Flu","13",0.167847893147476,0.168608220301042,0.000150348670770335,0.000150121426427687,0.329030799976223,0.329158547648199,0.000201381197125562,0.000201109802024758,0.8,1,10
"CFA_Pyrenew-Pyrenew_E_Flu","15",0.587837678331121,0.588412214890836,0.0012854476535142,0.00126243740483066,0.445687123046312,0.446040462375727,0.00155819102169941,0.00153160502473478,0.9,1,10
"CFA_Pyrenew-Pyrenew_E_Flu","16",0.283785282582399,0.284696181715656,0.000307711588419889,0.000306835553149025,0.346588483604948,0.346654234330597,0.000310364209305529,0.000309479651587592,0.9,1,10
"CFA_Pyrenew-Pyrenew_E_Flu","17",0.134015097883712,0.134663924700872,0.000136783461553685,0.000136649282331577,0.414772260163337,0.414991584697917,0.000245550659490701,0.000245305049870871,0.3,1,10
"CFA_Pyrenew-Pyrenew_E_Flu","18",0.0858811808531214,0.0863929607795962,0.00010239271069664,0.000102308791558784,0.257448224370741,0.257572317619719,0.000137758724984095,0.000137651696166244,0.8,1,10
"CFA_Pyrenew-Pyrenew_E_Flu","19",0.23005654058635,0.230975309000006,0.000271508668520557,0.000271298540998908,0.342124669787823,0.342303900847975,0.000385526798669651,0.000385268727129011,0.333333333333333,0.666666666666667,6
"CFA_Pyrenew-Pyrenew_E_Flu","20",0.13421755684228,0.134870699735524,0.000127151669764578,0.000127064588836143,0.555140582562151,0.555264907057722,0.000194322681972902,0.00019420028649535,0.6,1,10
"CFA_Pyrenew-Pyrenew_E_Flu","21",0.159906832043617,0.161009310433517,0.000202943987518242,0.000202671894590526,0.872947871561532,0.87298692419299,0.000314881461648009,0.000314484924103119,0.5,1,10
"CFA_Pyrenew-Pyrenew_E_Flu","22",0.168543922294734,0.169349365608508,0.000193198517325342,0.000192822516488909,0.709288425507675,0.709308987024593,0.000260637337680531,0.000260204529202801,1,1,10
"CFA_Pyrenew-Pyrenew_E_Flu","23",0.251688205967776,0.252540680359669,0.000332110833488281,0.000331200709976197,0.332928773146336,0.333173651089519,0.000510725668726003,0.000509371196060104,0.8,1,10
"CFA_Pyrenew-Pyrenew_E_Flu","24",0.14988493312008,0.150640552332216,0.000185016528901821,0.000184704997619677,0.31003169331274,0.310260230368511,0.000236750527212164,0.000236403636872911,0.7,1,10
"CFA_Pyrenew-Pyrenew_E_Flu","25",0.227655849513113,0.228592624704704,0.000270890902997364,0.00027027768964639,0.378935034651692,0.37916810860867,0.000419710928105718,0.000418757086103884,0.6,1,10
"CFA_Pyrenew-Pyrenew_E_Flu","26",0.107008068882939,0.107540779563653,9.73093666463862e-05,9.72568562746359e-05,0.465840793628675,0.466040869397575,0.000158444623232309,0.000158362516499212,0.4,1,10
