"model_id","location","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CADPH-FluCAT_Ensemble","06",0.480407362412912,38.9727640765103,0.471575723943122,61.155210811726,0.5,1,20
"CEPH-Rtrend_fluH","01",0.500718034190819,10.3781304347826,0.414877697863748,14.1,0.7,1,20
"CEPH-Rtrend_fluH","02",0.657909362864,2.90247826086957,0,4.6,0.3,0.8,20
"CEPH-Rtrend_fluH","04",1.46452525563508,30.852652173913,1.61186773614997,45.7,0.4,0.9,20
"CEPH-Rtrend_fluH","05",1.25839770588288,19.9178695652174,1.33859333824267,33.1,0.1,0.9,20
"CEPH-Rtrend_fluH","06",0.616005261935926,52.1106086956522,0.527695513187263,69.2,0.6,1,20
"CEPH-Rtrend_fluH","08",0.457564184235605,38.5257826086956,0.556680607075829,70,0.3,0.9,20
"CEPH-Rtrend_fluH","09",0.864763004180987,55.2473913043478,0.836636072532259,74.1,0.2,0.4,20
"CEPH-Rtrend_fluH","10",0.555988586113588,2.71391304347826,0.497785183234889,4,0.6,0.9,20
"CEPH-Rtrend_fluH","11",0.588225904739727,5.21004347826087,0.53621937605726,8.3,0.4,0.9,20
"CEPH-Rtrend_fluH","12",0.734359628193253,105.258086956522,0.676725274479877,140.7,0.7,1,20
"CEPH-Rtrend_fluH","13",0.565530842902738,40.0339565217391,0.578432131444259,65.8,0.5,0.8,20
"CEPH-Rtrend_fluH","15",0.596006441872524,10.2136956521739,0.663390378062519,15.8,0.3,0.9,20
"CEPH-Rtrend_fluH","16",1.35685877956203,10.2688695652174,1.20674291570398,14.5,0.5,0.8,20
"CEPH-Rtrend_fluH","17",0.808816268794841,31.1644347826087,0.89872397009824,51.3,0.3,1,20
"CEPH-Rtrend_fluH","18",0.467132363950691,15.128347826087,0.33232825195472,18,0.7,1,20
"CEPH-Rtrend_fluH","19",0.755757244437745,5.84417391304348,0.554112358992917,8,0.8,0.9,20
"CEPH-Rtrend_fluH","20",0.626105175993307,4.40473913043478,0.683675949600969,7.9,0.5,1,20
"CEPH-Rtrend_fluH","21",0.567314720182348,12.0526086956522,0.497923518816822,18.4,0.6,0.8,20
"CEPH-Rtrend_fluH","22",0.527161287977404,16.6845652173913,0.33659598146818,17,0.8,1,20
"CEPH-Rtrend_fluH","23",0.705237484970779,5.99434782608696,0.71143877817391,10.7,0.2,0.8,20
"CEPH-Rtrend_fluH","24",0.523654102259375,27.8100434782609,0.585552643732971,50.4,0.4,0.9,20
"CEPH-Rtrend_fluH","25",0.536351796719333,27.6345652173913,0.494200585430935,48.7,0.3,0.9,20
"CEPH-Rtrend_fluH","26",0.597775546754544,21.1159130434783,0.506451045939734,30.8,0.6,0.9,20
"CEPH-Rtrend_fluH","27",0.782882124707647,57.1575652173913,0.793958717262926,85.1,0,0.5,20
"CEPH-Rtrend_fluH","28",0.700580165731704,9.10369565217391,0.607228340028775,12.9,0.7,0.9,20
"CEPH-Rtrend_fluH","29",0.58072432641376,11.83,0.618003253288586,20.9,0.6,1,20
"CEPH-Rtrend_fluH","30",0.70925415325693,4.50065217391304,0.655181630519256,7.6,0.2,0.8,20
"CEPH-Rtrend_fluH","31",0.547327397034216,4.26439130434783,0.420984827798817,6,0.5,0.9,20
"CEPH-Rtrend_fluH","32",0.989672849986179,12.1730434782609,0.803611579144822,16.6,0.2,0.6,20
"CEPH-Rtrend_fluH","33",0.679194211374842,7.25678260869565,0.703509890748657,12.4,0.3,0.8,20
