"model_id","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"CEPH-Rtrend_fluH",0.634115735494063,0.682231014445069,2856.51159822866,0.348783415899004,0.807056556634653,1.193179231873,4720.82407407407,0.591142670018171,0.435185185185185,0.972222222222222,108
"CFA_Pyrenew-Pyrenew_HE_Flu",0.652246563654682,0.522238002560286,1938.45399214976,0.176627839632272,0.697431109243734,0.746791693095993,2729.78703703704,0.245648459878918,0.425925925925926,0.703703703703704,54
"CFA_Pyrenew-Pyrenew_H_Flu",0.907376698571095,0.664033335032492,2777.33886823671,0.2253906397497,0.99474666694082,1.00411493153325,4007.38888888889,0.333212116023909,0.333333333333333,0.777777777777778,54
"CMU-TimeSeries",0.564839560273349,0.43475890053487,2705.21159537461,0.221301390501099,0.680430387453561,0.695067880840597,4256.1127588988,0.344449254556255,0.605769230769231,0.971153846153846,104
"CU-ARNB_Net",0.628909398068041,0.569543743859342,2732.90048460145,0.268345937410404,0.740265891801119,0.908784207291914,4212.64583333333,0.411054029505562,0.645833333333333,0.979166666666667,96
"CU-ensemble",0.75975882927848,1.03585803016184,3418.01875201288,0.548938866016497,0.883006279013479,1.36882039391058,5178.69444444444,0.68519607512748,0.462962962962963,0.861111111111111,108
"Cornell_JHU-hierarchSIR",0.601821109563525,0.463521952049333,2784.01781074879,0.236733243248279,0.626056567288301,0.685888365008488,3685.3287037037,0.335143614611837,0.324074074074074,0.62962962962963,108
"DMAPRIME-DLM",0.775764186189329,0.507185135480243,700.206992753623,0.18071023167758,0.884593672204676,0.795251576262669,1036.51666666667,0.261490662545629,0.2,0.65,60
"Epistorm-Ensemble_Flu",0.409565578514948,0.34987165771969,343.250843707066,0.126827614095113,0.442383268794371,0.527974425714904,482.714495865491,0.177025266553716,0.788461538461538,1,52
"FluSight-HJudge_ensemble",0.595453773695214,0.38578132471355,2693.98285426731,0.192236822381653,0.708951745410385,0.613994910771431,4154.2962962963,0.295594561055525,0.490740740740741,0.907407407407407,108
"FluSight-baseline",1,1,4496.90099436393,0.51514346010313,1,1,5795.38888888889,0.492247166955686,0.361111111111111,0.814814814814815,108
"FluSight-ensemble",0.633876792679986,0.420761296471855,2887.87372383253,0.211284654212712,0.740085117060825,0.650691625560303,4346.14814814815,0.31548274395595,0.518518518518518,0.87962962962963,108
"FluSight-lop_norm",0.603967586677217,0.446308865329372,2735.18912238325,0.224033161374189,0.740987323441356,0.64871824100715,4384,0.315680333073795,0.574074074074074,0.990740740740741,108
"FluSight-trained_mean",0.638841967510523,0.435465451804414,2875.40391471221,0.216852471714722,0.778061077415943,0.729107672099123,4538.960758185,0.351436567031699,0.435185185185185,0.916666666666667,108
"FluSight-trained_med",0.622045576666743,0.419804205218884,2813.28281035955,0.210335631917159,0.75869724039101,0.657736939577679,4427.63138899019,0.317894642471082,0.509259259259259,0.935185185185185,108
"Gatech-ensemble_stat",0.64582426085553,0.71033081262631,2989.25222351571,0.379038450177545,0.694768439290644,0.80440621078303,4131.65302258157,0.404146893614171,0.592592592592593,0.842592592592593,108
"JHU_CSSE-CSSE_Ensemble",0.563475077942922,0.454318067903099,7859.70035169872,0.27646102522981,0.759310268819289,0.77917927261092,13874.0883637978,0.477549724000236,0,1,4
"LUcompUncertLab-chimera",1.14268977496267,0.923799840250287,13040.8529891304,0.677610934842402,1.08396366195243,1.12159338222934,15397.75,0.814846911927201,0.0833333333333333,0.125,24
"LUcompUncertLab-puca",0.976723569604614,1.01064015128959,2645.8640310559,0.426909907003535,1.00161968517711,0.730867468613463,3749.88571428571,0.303829732879387,0.828571428571429,0.914285714285714,70
"LosAlamos-DoSiDo",1.00240121678264,1.17177191810884,4585.48227858293,0.586763003702947,1.22335222217112,1.02730863270052,7258.49074074074,0.501740316133353,0.601851851851852,0.944444444444444,108
"LosAlamos-ThinMint",0.896561973251005,0.925477409071193,4135.03224637681,0.474121544952499,1.01198660498784,1.35563689581733,6018.31481481481,0.664015937294662,0.546296296296296,0.833333333333333,108
"LosAlamos_NAU-CModel_Flu",0.902501047791578,0.685322576883565,4311.44612347021,0.373678342003394,0.828769347557691,0.920771022941092,5018.54166666667,0.476504039025509,0.194444444444444,0.62962962962963,108
"MDPredict-SIRS",0.832465422100304,0.649638753731549,7619.27676630435,0.417202263427894,0.816740608769827,0.878699124306852,9643.54166666667,0.567751281681819,0.458333333333333,0.8125,48
"MIGHTE-Joint",0.753995105917819,0.571314158944758,2889.37567724227,0.254635200306374,0.834065799664576,0.768888394210639,4228.59181394171,0.326307992191153,0.695652173913043,0.967391304347826,92
"MIGHTE-Nsemble",0.820477834682912,0.571822834751812,3673.42750261054,0.292673464642474,0.980674834466229,0.897831854128942,5650.79947367539,0.441101215532786,0.537037037037037,0.898148148148148,108
"MOBS-EpyStrain_Flu",1.12021913363666,0.732607571064648,4971.35895476504,0.352338639665473,1.19573621760251,1.12778119857286,6794.23232323232,0.522634570137839,0.232323232323232,0.646464646464647,99
"MOBS-GLEAM_RL_FLUH",0.615018188116099,0.405905850891498,2753.96221566916,0.203950214054418,0.747223097897674,0.653521441323781,4329.96942832856,0.317046224020079,0.444444444444444,0.87037037037037,108
"NAU-FourCAT",0.532052036962643,0.465871900768848,2296.93693561873,0.230124715038195,0.666974987767235,0.675546074540136,3782.81730769231,0.322342588081485,0.548076923076923,1,104
"NAU-epymorph",1.08724186288434,0.622292954942368,4818.27789452496,0.308664988160292,0.941762024238501,0.758426248511798,5395.41666666667,0.3654114036795,0.0740740740740741,0.259259259259259,108
"NAU-vulPES",0.561611817760431,0.370593035322754,2513.20307568438,0.184494372708979,0.708292774154857,0.602342399112851,4128.96296296296,0.289737438769111,0.583333333333333,1,108
"NEU_ISI-AdaptiveEnsemble",0.674232326393917,0.397092199790463,3089.88098334011,0.199099530412962,0.70755543287518,0.602677746363482,4199.14953271028,0.29450131809771,0.401869158878505,0.822429906542056,107
"NEU_ISI-FluBcast",0.958022705427369,0.622464519378259,4376.35336956522,0.312411726223109,1.02258298251323,0.917830278881299,6032.90740740741,0.447181308936372,0.166666666666667,0.462962962962963,108
"NIH-Flu_ARIMA",0.764927965128985,0.497909551773338,3531.91880347826,0.247660378500219,0.811285640069172,0.729064364839248,4810.835,0.348601279651522,0.27,0.8,100
"NU-PGF_FLUH",0.977767580495264,0.63042164931422,4554.19838210702,0.306018403506081,0.987346520855513,0.917042206702032,5910.84615384615,0.432007571169419,0.25,0.692307692307692,104
"OHT_JHU-nbxd",0.447233342729332,0.358057000251924,1951.8673078905,0.177410923418951,0.546696163607538,0.577944069758764,3069.38388888889,0.276666283535746,0.611111111111111,1,108
"PSI-PROF",0.791698258980186,0.447103739533034,3514.4431770934,0.220727667448505,0.900315169743097,0.698453511236476,5217.43231481482,0.335443072933613,0.444444444444444,0.851851851851852,108
"PSI-PROF_MOA",0.865785212775461,0.477082739042585,3887.00130217391,0.23485871494346,0.880667944119471,0.689850221060175,5074.23268518518,0.328161059007968,0.37037037037037,0.787037037037037,108
"SigSci-TSENS",0.806338814376467,0.995788561232202,3062.92527882798,0.459217357542503,0.85580337417628,1.23989454124862,4264.76086956522,0.54143475825105,0.543478260869565,0.858695652173913,92
"UGA_CEID-Walk",1.10269193191715,1.05172275419518,5281.00096046553,0.532666095813667,1.01297147148588,1.13275656552598,6160.49597979798,0.554611506257012,0.555555555555556,0.767676767676768,99
