"model_id","target_end_date","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"CFA_Pyrenew-Pyrenew_E_Flu",2026-05-16,0.405185685359449,0.405997233761329,0.000283290156290514,0.000282059577459177,0.745642693038155,0.746150306398451,0.000440935578715608,0.000438952385902502,0.551020408163265,0.979591836734694,49
"CFA_Pyrenew-Pyrenew_E_Flu",2026-05-23,0.357323157393168,0.358060622317616,0.000340134579443756,0.000338549373198412,0.589234282608352,0.588843920073156,0.000479415848452317,0.000477155178478449,0.711340206185567,0.989690721649485,97
"CFA_Pyrenew-Pyrenew_E_Flu",2026-05-30,0.271736506679859,0.272594463677044,0.000293140275327786,0.000292039534055582,0.635748787278485,0.635928720359612,0.00043534723298256,0.000434068599278366,0.578947368421053,0.989473684210526,95
"CFA_Pyrenew-Pyrenew_E_Flu",2026-06-06,0.204464048397943,0.205251334240234,0.000288035705302527,0.000286855210149731,0.434736933985199,0.434840091049541,0.000429174791103175,0.000427496801153089,0.702127659574468,1,47
"CFA_Pyrenew-Pyrenew_HE_Flu",2026-05-16,0.445760836170248,0.446469104555783,0.000293498142507958,0.000292549657707942,0.834311087684642,0.834260427864336,0.000461311192469533,0.000459767533058164,0.515151515151515,0.96969696969697,33
"CFA_Pyrenew-Pyrenew_HE_Flu",2026-05-23,0.36934652689,0.369948570054633,0.000317861049657582,0.00031669686870976,0.569102723199455,0.568566831494339,0.000432342042206732,0.000430829695386624,0.720588235294118,0.970588235294118,68
"CFA_Pyrenew-Pyrenew_HE_Flu",2026-05-30,0.273955650277001,0.274910382204475,0.000270823477229752,0.000270179470778611,0.677790752758785,0.677787210176544,0.000433300200799827,0.000432288439869582,0.492957746478873,1,71
"CFA_Pyrenew-Pyrenew_HE_Flu",2026-06-06,0.179556245529016,0.180354149850705,0.000203502712869558,0.000203179151459098,0.381003323729275,0.381236909326603,0.00028384855664816,0.000283499154958749,0.694444444444444,1,36
"CMU-TimeSeries",2026-05-16,0.396157678253456,0.397022095050116,0.000282721875758174,0.000281515780145231,0.692259854956938,0.692759569063702,0.000422950931495905,0.000421022440555946,0.66,0.94,50
"CMU-TimeSeries",2026-05-23,0.272082383752087,0.272735556676024,0.00026876688228234,0.00026755479142122,0.535421828337602,0.535306863908944,0.000403044143090446,0.000401226760644897,0.57,0.97,100
"CMU-TimeSeries",2026-05-30,0.252526213480299,0.253445941061576,0.000285096876193592,0.000284109902557326,0.581417531062268,0.581513353602768,0.000445938825758188,0.00044444774887455,0.46,0.986666666666667,150
"CMU-TimeSeries",2026-06-06,0.197057889957899,0.198052527671003,0.000305021713427781,0.000304219015615928,0.430511903366854,0.430973485480508,0.000477532180398198,0.000476304415451606,0.38,0.933333333333333,150
"CMU-TimeSeries",2026-06-13,0.196020068782186,0.196983553739943,0.000339319159626301,0.000338341519642445,0.434146606769928,0.434530851307893,0.000537502681475797,0.000535986698019849,0.29,0.93,100
"CMU-TimeSeries",2026-06-20,0.212243728758475,0.213203601654623,0.000390220730441845,0.000388950542866681,0.471799912925053,0.472205442646856,0.00058300894268026,0.000581181713888733,0.34,0.88,50
"CU-ensemble",2026-05-16,0.749820697453228,0.751558999036843,0.000538181739130435,0.000536018341503166,0.82301612362636,0.823709082096775,0.000572,0.000569499971940299,0.92,0.98,50
"CU-ensemble",2026-05-23,0.591017254766173,0.59273130754497,0.000558006956521739,0.000555895970321461,0.720006343523587,0.720432862843466,0.000512,0.000510232194625324,0.96,1,100
"CU-ensemble",2026-05-30,0.51381867281154,0.515583159222305,0.000592766956521739,0.000590624815388991,0,0,0.000548,0.000546311912287561,0.973333333333333,1,150
"CU-ensemble",2026-06-06,0.436171926329776,0.437932522724782,0.000690785217391304,0.000688273267487704,0.427129303140137,0.427779155212778,0.00054,0.000538898159591432,0.98,0.986666666666667,150
"CU-ensemble",2026-06-13,0.421770371917755,0.423456106599517,0.000725430434782609,0.000722817897814882,0.420595805622855,0.421282751359094,0.000522,0.000520967819471155,0.97,0.99,100
"CU-ensemble",2026-06-20,0.410119933064987,0.411810068266268,0.00075510347826087,0.000752344657001349,0.42009402177977,0.420961427282164,0.00052,0.000518992054843234,0.94,0.98,50
"DMAPRIME-HYB",2026-05-16,0.297049094301007,0.297730411370077,0.000151799949695652,0.000151554012906873,0.732122346155634,0.732480119493354,0.0002751402,0.000274717803849121,0,1,1
"DMAPRIME-HYB",2026-05-23,0.222184943923684,0.222895049630355,0.000159053330878261,0.000158829481986884,1.12628825866286,1.1263472655716,0.0002794312,0.000279023747786855,1,1,1
"DMAPRIME-HYB",2026-05-30,0.111741711147242,0.112218703279609,0.00011912347913913,0.000118995482972142,Inf,Inf,0.0002453996,0.000245148887510803,1,1,1
"DMAPRIME-HYB",2026-06-06,0.103393854158794,0.103923635648653,0.000149387352086957,0.000149234729731912,0.367557371880338,0.367697281290972,0.000232149,0.000231936529900162,1,1,1
"FluSight-baseline",2026-05-16,1,1,0.000710174856521739,0.00070576133454662,1,1,0.000628,0.000624516252844555,0.82,1,50
"FluSight-baseline",2026-05-23,1,1,0.000909516945333018,0.000903771607826656,1,1,0.00072,0.000717063784490362,0.92,1,100
"FluSight-baseline",2026-05-30,1,1,0.00109186115100003,0.00108451604282038,1,1,0.000746666666666667,0.000743959457038957,0.98,1,150
"FluSight-baseline",2026-06-06,1,1,0.00154257227238438,0.00153122177853867,1,1,0.00114933343333433,0.00114492868754783,0.986666666666667,1,150
"FluSight-baseline",2026-06-13,1,1,0.00170691568293729,0.00169417836331636,1,1,0.00122300059750598,0.00121846821509061,0.98,1,100
"FluSight-baseline",2026-06-20,1,1,0.00184390000738112,0.00182962282714776,1,1,0.00124400099500995,0.00123902702913045,0.98,1,50
"FluSight-ensemble",2026-05-16,0.464440368411684,0.465424482070143,0.000334900159238533,0.000333444479557679,0.727084576245376,0.727303862045087,0.000455139112228695,0.000452809840750502,0.862745098039216,0.980392156862745,51
"FluSight-ensemble",2026-05-23,0.333060896730158,0.333980737602838,0.000319184623574795,0.000317908164911733,0.421928372423677,0.422161878025292,0.000364003090491735,0.000362748065029989,0.892156862745098,1,102
"FluSight-ensemble",2026-05-30,0.280031611022371,0.281040164425791,0.000323949096101687,0.0003228045867512,0.528473781278205,0.528373836814637,0.000426718691562022,0.000425092378670351,0.888157894736842,0.993421052631579,152
"FluSight-ensemble",2026-06-06,0.208403195183161,0.209321813941311,0.000336637992036177,0.000335488754979383,0.321084721397786,0.321239870023177,0.000382712380099901,0.000381406927586799,0.821192052980132,0.973509933774834,151
"FluSight-ensemble",2026-06-13,0.188730024309645,0.189654979168135,0.000326131036300505,0.000325205810869656,0.315436357675406,0.315759805311136,0.000389449726936032,0.000388401606186587,0.84,0.98,100
"FluSight-ensemble",2026-06-20,0.171799428322895,0.172623224420454,0.000316414217682242,0.000315470388601793,0.339183887537594,0.339584705947302,0.00041928043744527,0.000418101002077835,0.7,1,50
"LosAlamos-DoSiDo",2026-05-16,0.538240795862824,0.539161520980642,0.000406789807398293,0.00040476928690896,0.81478802915673,0.814964874116101,0.000518673016755051,0.000515919684145013,0.82,0.96,50
"LosAlamos-DoSiDo",2026-05-23,0.379811566062857,0.380929320195666,0.000365273235323299,0.000363901180011986,0.628119906820882,0.628123315093247,0.000489730873965887,0.000487723298216262,0.79,1,100
