"model_id","horizon","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CADPH-FluCAT_Ensemble",0,1.1849826835457,511.55049353653,1.43682269914232,802.41774608979,0.5,1,4
"CADPH-FluCAT_Ensemble",1,1.35030379207251,426.902471331846,2.68130482191894,804.65457965679,1,1,4
"CEPH-Rtrend_fluH",0,0.917254377406773,168.00846973572,1.0369086526303,229.147058823529,0.117647058823529,0.529411764705882,156
"CEPH-Rtrend_fluH",1,1.01765979679526,246.550545609548,1.15697122368693,344.56862745098,0.156862745098039,0.529411764705882,156
"CFA_Pyrenew-Pyrenew_H_Flu",0,0.749635700237123,136.471844666069,0.958718163512291,211.701030927835,0.381443298969072,0.907216494845361,147
"CFA_Pyrenew-Pyrenew_H_Flu",1,0.648035834889961,157.393522892635,0.888535868371744,264.295918367347,0.408163265306122,0.918367346938776,147
"CMU-TimeSeries",0,1.00338161569166,179.780071035766,1.11020533453538,241.264500938525,0.317307692307692,0.682692307692308,159
"CMU-TimeSeries",1,1.15481016655595,273.801325124233,1.21848737288432,359.983615855977,0.173076923076923,0.576923076923077,159
"CMU-climate_baseline",0,2.864645584736,512.96201032734,3.55796005898979,768.823800946234,0.0576923076923077,0.451923076923077,159
"CMU-climate_baseline",1,2.2598875062689,527.096454069565,2.69012237090325,766.421139246591,0.0576923076923077,0.423076923076923,159
"CU-ensemble",0,0.995189655130803,178.509782608696,1.22622907544848,266.567307692308,0.182692307692308,0.701923076923077,159
"CU-ensemble",1,1.02761362330763,243.951086956522,1.24228853479102,360.519230769231,0.230769230769231,0.653846153846154,159
"FluSight-baseline",0,1,179.257190635452,1,216.875,0.0192307692307692,0.461538461538462,212
"FluSight-baseline",1,1,237.935877926421,1,290.865384615385,0.0769230769230769,0.365384615384615,212
"FluSight-ensemble",0,0.890640161977298,159.633616220736,1.07448794470881,232.625,0.230769230769231,0.692307692307692,159
"FluSight-ensemble",1,1.02464374754168,244.20016722408,1.14984586753956,338.846153846154,0.211538461538462,0.538461538461538,159
"FluSight-lop_norm",0,0.858360185248839,153.884339464883,1.08510811086472,235.269230769231,0.307692307692308,0.894230769230769,159
"FluSight-lop_norm",1,0.971489961839546,230.31647993311,1.21905091752208,357.365384615385,0.211538461538462,0.788461538461538,159
"FluSight-trained_mean",0,0.833763774045961,149.948304131188,1.03274789272832,225.172676818389,0.394230769230769,0.923076923076923,159
"FluSight-trained_mean",1,0.912909694132767,216.976443373396,1.06364138820102,315.084962433149,0.211538461538462,0.769230769230769,159
"FluSight-trained_med",0,0.867289844422609,155.359040318982,1.06831366615383,231.144936591394,0.298076923076923,0.75,159
"FluSight-trained_med",1,0.994682502379444,236.225293742508,1.13980413723966,334.20361412114,0.211538461538462,0.615384615384615,159
"Gatech-ensemble_point",0,0.674797116883278,121.673474080268,0.811331472901219,176.798076923077,0.278846153846154,0.673076923076923,156
"Gatech-ensemble_point",1,0.837008893537335,199.956120401338,0.96744107257316,283.269230769231,0.173076923076923,0.538461538461538,156
"Gatech-ensemble_prob",0,0.674797116883278,121.673474080268,0.811331472901219,176.798076923077,0.278846153846154,0.673076923076923,156
"Gatech-ensemble_prob",1,1.09718537231382,265.221939799331,1.04288658637307,338.076923076923,0.211538461538462,0.346153846153846,156
"ISU_NiemiLab-GPE",0,0.887291836771841,159.102345101777,1.04594192842086,226.677141558546,0.182692307692308,0.634615384615385,159
"ISU_NiemiLab-GPE",1,0.959001456902797,229.930411069899,1.04416448976462,318.311219730441,0.211538461538462,0.538461538461538,159
"JHUAPL-DMD",0,1.10831510359885,198.046505071763,1.2088072373365,261.650890686764,0.173076923076923,0.451923076923077,159
"JHUAPL-DMD",1,1.03076200059109,246.685993712825,1.07382592926184,313.748919448991,0.115384615384615,0.461538461538462,159
"JHUAPL-Morris",0,1.123318594182,201.380859664595,1.37295627897398,299.072293483294,0.182692307692308,0.807692307692308,159
"JHUAPL-Morris",1,1.408488010435,332.742804502803,1.69991751087453,493.956770310035,0.115384615384615,0.673076923076923,159
"JHU_CSSE-CSSE_Ensemble",0,0.888821777660646,160.49335781401,1.02240423692091,222.942810457516,0.411764705882353,0.794117647058823,156
"JHU_CSSE-CSSE_Ensemble",1,0.897823479306086,214.08982887397,0.961654394655817,285.771241830065,0.254901960784314,0.568627450980392,156
"LUcompUncertLab-chimera",0,1.37968022606663,252.159771629337,1.77322014640529,393.979797979798,0.323232323232323,0.909090909090909,154
"LUcompUncertLab-chimera",1,1.3472566353708,311.529264214047,1.5401557889385,438.538461538462,0.115384615384615,0.480769230769231,154
"LosAlamos_NAU-CModel_Flu",0,1.07704658255318,196.174593499164,1.40367641184872,309.389423076923,0.355769230769231,0.961538461538462,212
"LosAlamos_NAU-CModel_Flu",1,0.926394491719199,222.73215,1.14342705968348,337.365384615385,0.423076923076923,0.903846153846154,212
"MIGHTE-Joint",0,0.937929325255694,169.159995819398,1.12485716459023,245.019230769231,0.230769230769231,0.634615384615385,159
"MIGHTE-Joint",1,1.62657219445962,381.746889632107,1.64301185366814,472.730769230769,0.134615384615385,0.288461538461538,159
"MIGHTE-Nsemble",0,1.1870862040474,214.754410535117,1.35922287832067,297.096153846154,0.173076923076923,0.557692307692308,159
"MIGHTE-Nsemble",1,1.94287651087327,452.86995819398,1.88577023321129,540.403846153846,0.0961538461538462,0.211538461538462,159
"MOBS-GLEAM_FLUH",0,1.19843634594557,219.633849104859,1.45446055545171,324.637254901961,0.127450980392157,0.57843137254902,156
"MOBS-GLEAM_FLUH",1,1.51688558803573,372.600332480818,1.50054693255246,455.823529411765,0.0392156862745098,0.176470588235294,156
"NEU_ISI-AdaptiveEnsemble",0,1.10907164860533,204.472317391304,1.22358402706094,272.01,0.17,0.46,150
"NEU_ISI-AdaptiveEnsemble",1,1.1226309542426,275.194782608696,1.22732021603733,368.42,0.1,0.42,150
"NEU_ISI-FluBcast",0,1.68713775680826,311.791263586957,1.63340204804278,363.958333333333,0.0729166666666667,0.145833333333333,145
"NEU_ISI-FluBcast",1,1.6963323185572,405.484492753623,1.56468999587499,458.375,0.0208333333333333,0.104166666666667,145
"NIH-Flu_ARIMA",0,0.878183002795517,156.887102842809,0.97825355473068,211.663461538462,0.125,0.538461538461538,159
"NIH-Flu_ARIMA",1,0.831043077585207,196.986195652174,0.989884429599483,287.019230769231,0.173076923076923,0.634615384615385,159
"OHT_JHU-nbxd",0,0.887715158330324,158.865301505017,1.09322352970106,236.130480769231,0.298076923076923,0.769230769230769,212
"OHT_JHU-nbxd",1,0.938882740343018,224.562039297659,1.11479722474539,337.7225,0.25,0.711538461538462,212
"PSI-PROF",0,0.857893197027813,153.983164590301,0.997997186000532,216.895480769231,0.336538461538462,0.778846153846154,212
"PSI-PROF",1,1.00530906735992,237.224498829431,1.07939579057521,310.621923076923,0.230769230769231,0.673076923076923,212
"PSI-PROF_beta",0,0.826809491306773,147.738352466555,0.900741068069608,194.981634615385,0.461538461538462,0.942307692307692,212
