"model_id","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CADPH-FluCAT_Ensemble",0.553613597350699,313.330444226299,0.661943196695004,486.890854817834,0.644230769230769,0.971153846153846,104
"CEPH-Rtrend_fluH",0.687315320007774,101.429649977048,0.748076986079828,136.490573152338,0.430806938159879,0.798265460030166,5304
"CFA_Pyrenew-Pyrenew_HE_Flu",0.588360987371077,13.0600735571374,0.689598101472023,19.8367256637168,0.473451327433628,0.889380530973451,1130
"CFA_Pyrenew-Pyrenew_H_Flu",0.739009645148611,69.6825706611293,0.88244884138852,107.593460350154,0.514933058702369,0.936148300720906,1942
"CMU-TimeSeries",0.677917979119073,100.544863476128,0.775320641613586,143.032757432248,0.548265460030166,0.908748114630468,5304
"CMU-climate_baseline",1.16634153361139,154.271686244431,1.43766631332618,237.897874527299,0.496666666666667,0.893921568627451,5100
"CU-ensemble",0.710334592110286,109.862805029838,0.786379664534063,151.553725490196,0.509411764705882,0.839803921568627,5100
"FluSight-baseline",1,147.591775198374,1,185.318438914027,0.314291101055807,0.712292609351433,5304
"FluSight-ensemble",0.667169393792048,101.04923232671,0.746021407052981,139.93665158371,0.519607843137255,0.817119155354449,5304
"FluSight-lop_norm",0.628314896016948,93.8917616728966,0.737598601885873,138.625188536953,0.596342383107089,0.935143288084465,5304
"FluSight-trained_mean",0.660961763323914,83.3876966002663,0.766043860550119,123.592747083461,0.59500466853408,0.932773109243697,4284
"FluSight-trained_med",0.660410143278282,82.7259646360824,0.74984539453679,120.295359742329,0.620214752567694,0.915266106442577,4284
"Gatech-ensemble_point",0.834724607343789,124.081532559512,0.896499295014411,163.312971342383,0.342383107088989,0.72737556561086,5304
"Gatech-ensemble_prob",0.934427349129772,143.746019902944,0.943224839555606,176.772812971342,0.358031674208145,0.683257918552036,5304
"Google_SAI-FluBoostQR",0.585574027211871,6.60564090853733,0.763950611648671,10.8829073295985,0.509803921568627,0.973039215686274,816
"ISU_NiemiLab-GPE",0.734101283553812,126.110705175614,0.803754567953583,170.764807937046,0.455821834906802,0.773662551440329,4131
