"model_id","horizon","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CADPH-FluCAT_Ensemble",0,1.00955049312485,85.2570838245733,0.949381906494695,104.17939191126,0.379310344827586,0.551724137931034,29
"CADPH-FluCAT_Ensemble",1,1.21449099774697,170.51034871574,1.10689562247178,212.467452107652,0.344827586206897,0.620689655172414,29
"CADPH-FluCAT_Ensemble",2,1.23126532612378,236.348567162779,1.01012314181318,280.616257942736,0.310344827586207,0.620689655172414,29
"CADPH-FluCAT_Ensemble",3,1.24890039863011,303.392231042404,1.02533071551804,363.558129470439,0.310344827586207,0.620689655172414,29
"CEPH-Rtrend_fluH",0,0.912665828273569,23.5007890301003,0.985766501879116,34.1682692307692,0.458974358974359,0.866025641025641,1560
"CEPH-Rtrend_fluH",1,0.884437795266845,36.7841355908584,0.952034923992639,54.6378205128205,0.494230769230769,0.869871794871795,1560
"CEPH-Rtrend_fluH",2,0.848471603905507,47.7232664369035,0.880674010620968,69.8998716302953,0.469833119383825,0.858151476251605,1560
"CEPH-Rtrend_fluH",3,0.828824111324206,55.6708992204091,0.825658798363043,79.4209511568123,0.450514138817481,0.839974293059126,1560
"CMU-TimeSeries",0,0.880795753874312,21.7924220741234,1.02409539508361,34.1179650361108,0.464128843338214,0.951683748169839,1366
"CMU-TimeSeries",1,0.947277651342609,38.1948433549108,1.09555764686042,60.9307761914035,0.426793557833089,0.935578330893119,1366
"CMU-TimeSeries",2,0.943422434456476,51.8074058194734,1.04663184150315,81.1025686797974,0.406891495601173,0.909824046920821,1366
"CMU-TimeSeries",3,0.931908386383012,62.069592235196,0.994184814102242,94.6992398685189,0.400881057268722,0.873715124816446,1366
"CU-ensemble",0,0.924165491248263,23.6758707954018,1.03068804741453,35.5093032051282,0.496153846153846,0.880769230769231,1560
"CU-ensemble",1,0.874748814831415,36.1771072321903,0.934103396976279,53.2509525641026,0.447435897435897,0.830128205128205,1560
"CU-ensemble",2,0.846364962201026,46.9738253723602,0.861301923853891,67.5077580231065,0.396662387676508,0.79204107830552,1560
"CU-ensemble",3,0.84071468729711,55.9416201065814,0.834566145734272,79.7003001285347,0.3573264781491,0.760282776349614,1560
"FluSight-baseline",0,1,25.8375966472821,1,34.7211539519241,0.269230769230769,0.912179487179487,1560
"FluSight-baseline",1,1,41.4347887104203,1,57.1057689310868,0.287179487179487,0.908333333333333,1560
"FluSight-baseline",2,1,55.426319681055,1,78.229139622911,0.282413350449294,0.885109114249037,1560
"FluSight-baseline",3,1,66.4102558726134,1,95.1793057310393,0.298200514138817,0.879177377892031,1560
"FluSight-ensemble",0,0.779896819253417,20.1116017892999,0.896170805422036,31.0723962965461,0.551923076923077,0.94551282051282,1560
"FluSight-ensemble",1,0.752747114653132,31.3077432868263,0.854308897269832,49.0285435326908,0.504487179487179,0.928205128205128,1560
"FluSight-ensemble",2,0.733998618985891,40.8777117097863,0.809880979974088,63.6949967605833,0.45186136071887,0.915275994865212,1560
"FluSight-ensemble",3,0.717297524524146,47.739713764022,0.766335351178397,73.3245618174433,0.453084832904884,0.888817480719794,1560
"FluSight-lop_norm",0,0.807336186021991,20.7583958251528,0.902550318052312,31.2842628402559,0.617307692307692,0.990384615384615,1560
"FluSight-lop_norm",1,0.756361472249669,31.3739631232552,0.856211473500693,49.0382395921343,0.567307692307692,0.990384615384615,1560
"FluSight-lop_norm",2,0.720534882771292,40.1019215366857,0.799997769336017,62.8593434751768,0.530808729139923,0.989730423620026,1560
"FluSight-lop_norm",3,0.705791700568606,46.976951088843,0.752809836341371,71.9317383071702,0.543701799485861,0.989717223650386,1560
"GH-model",0,4.53452777633878,123.883591230026,3.58529754783209,130.534188034188,0.0448717948717949,0.0662393162393162,468
"GH-model",1,2.672175684935,152.190066369379,2.07046877681935,159.876068376068,0.0363247863247863,0.0491452991452991,468
"GH-model",2,2.08742595224722,175.577414957265,1.58123553283214,184.536324786325,0.0277777777777778,0.0384615384615385,468
"GH-model",3,1.83694750989081,191.172189855072,1.37067427472423,201.487179487179,0.0256410256410256,0.0384615384615385,468
"GT-FluFNP",0,1.37311753136204,33.4956452878572,1.35671425918597,44.5005069299553,0.34575260804769,0.687779433681073,1342
"GT-FluFNP",1,1.26241477703171,51.6643891102832,1.1654204064255,65.6613319672131,0.300298062593145,0.630402384500745,1342
"GT-FluFNP",2,1.17844317724433,66.1091121887086,1.04860397882258,82.7237935820896,0.348507462686567,0.632835820895522,1342
"GT-FluFNP",3,1.09782749085257,74.7384594568792,0.96716032738188,94.153256651719,0.368460388639761,0.622571001494768,1342
"ISU_NiemiLab-ENS",0,1.53663267192875,42.7455761175188,1.60899417005832,60.7582188126338,0.36830835117773,0.758029978586724,934
"ISU_NiemiLab-ENS",1,1.14595058209361,53.3135076149982,1.12379927409915,72.5295921672912,0.370449678800857,0.715203426124197,934
"ISU_NiemiLab-ENS",2,1.07129148176078,70.616277800063,0.991763630798342,91.9225281852248,0.343683083511777,0.683083511777302,934
"ISU_NiemiLab-ENS",3,1.04792849684966,83.1018968955366,0.944549710522914,106.710874053801,0.355460385438972,0.679871520342612,934
"ISU_NiemiLab-NLH",0,1.5657760503692,37.3589157244775,1.63165159108732,52.7847407393291,0.412711182622687,0.814159292035398,1243
"ISU_NiemiLab-NLH",1,1.19124832904857,46.4780276871227,1.18898764105924,64.5360894745044,0.378117457763475,0.780370072405471,1243
"ISU_NiemiLab-NLH",2,1.09703370384609,60.3067345699726,1.04849038356833,81.3940067680845,0.349155269509252,0.748189863234111,1243
