"model_id","reference_date","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CFA_Pyrenew-Pyrenew_E_Flu",2026-02-21,0.437750077160454,0.00172268181017934,0.386150418220351,0.00266644673623762,1,1,2
"CFA_Pyrenew-Pyrenew_E_Flu",2026-02-28,0.463543429876805,0.00193805180122494,0.563286565385589,0.00375988799806222,0.5,1,2
"CFA_Pyrenew-Pyrenew_E_Flu",2026-03-07,0.871074525387395,0.001848178567017,0.878646356578852,0.00285560065888127,0.5,1,2
"CFA_Pyrenew-Pyrenew_E_Flu",2026-03-14,0.427604027575737,0.00133206593151571,0.470825617707061,0.0023070455267646,0,1,2
"CFA_Pyrenew-Pyrenew_HE_Flu",2026-02-21,0.355672528288671,0.00139968129494768,0.294918222969738,0.00203646997643783,1,1,2
"CFA_Pyrenew-Pyrenew_HE_Flu",2026-02-28,0.765276294354627,0.00319958175462201,0.888782191733263,0.00593254251200152,0,1,2
"CFA_Pyrenew-Pyrenew_HE_Flu",2026-03-07,1.88774593115862,0.00400527333569912,2.00696893543532,0.0065226490401648,0,1,2
"CFA_Pyrenew-Pyrenew_HE_Flu",2026-03-14,0.444995295926809,0.00138624296115608,0.479576975884578,0.00234992718183443,0,1,2
"CMU-TimeSeries",2026-02-21,0.487067631184699,0.00244114204441345,0.268861596809935,0.0021804863095527,1,1,4
"CMU-TimeSeries",2026-02-28,0.366030889306592,0.00176378278900343,0.206428791131467,0.00162976556599057,1,1,4
"CMU-TimeSeries",2026-03-07,0.763975137609915,0.00162094336811946,0.737279084588979,0.00239615702491418,0.5,1,4
"CMU-TimeSeries",2026-03-14,0.454142538948939,0.00141473832137557,0.532266759147686,0.00260810711982366,0,1,4
"CU-ensemble",2026-03-07,0.750927957148021,0.00159326086956522,0.723076923076923,0.00235,1,1,4
"CU-ensemble",2026-03-14,0.422432775658426,0.00131595652173913,0.448979591836735,0.0022,1,1,4
"FluSight-baseline",2026-02-21,1,0.00522984329757319,1,0.008975,0,1,4
"FluSight-baseline",2026-02-28,1,0.00494334675343928,1,0.0083,0,1,4
"FluSight-baseline",2026-03-07,1,0.00212172266913104,1,0.00325,0.5,1,4
"FluSight-baseline",2026-03-14,1,0.00311518565217392,1,0.0049,0,1,4
"FluSight-ensemble",2026-02-21,0.352386141927075,0.00173018691799211,0.233796987187283,0.00191950422303421,1,1,4
"FluSight-ensemble",2026-02-28,0.314609259541068,0.00151748130709917,0.208793846687898,0.00171086489717698,1,1,4
"FluSight-ensemble",2026-03-07,0.626183210428065,0.00132858711259448,0.496046745173166,0.00161215192181279,1,1,4
"FluSight-ensemble",2026-03-14,0.376617362390118,0.00117323300367728,0.448979591836735,0.0022,1,1,4
