"model_id","target_end_date","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CADPH-FluCAT_Ensemble",2026-04-04,0.508039528612433,18.4277136426244,0.67443932111446,20.933509842009,1,1,1
"CADPH-FluCAT_Ensemble",2026-04-11,0.543075655418656,29.4453027370164,1.06462393334214,51.1892176262455,0.5,1,2
"CEPH-Rtrend_fluH",2026-04-04,0.739099732761678,7.65522575250836,0.894829192232291,11.5384615384615,0.692307692307692,0.942307692307692,52
"CEPH-Rtrend_fluH",2026-04-11,0.483747808422833,6.61622909698997,0.601505348571989,10.0673076923077,0.605769230769231,0.980769230769231,104
"CFA_Pyrenew-Pyrenew_HE_Flu",2026-04-04,3.74109593771161,40.0894129319955,4.47335731767386,58.2179487179487,0.102564102564103,0.41025641025641,39
"CFA_Pyrenew-Pyrenew_HE_Flu",2026-04-11,2.37981186601191,36.2893288449059,Inf,53.8134328358209,0.134328358208955,0.507462686567164,67
"CFA_Pyrenew-Pyrenew_H_Flu",2026-04-04,1.15805286453495,11.4965028985507,1.49418372564543,17.6470588235294,0.392156862745098,0.901960784313726,51
"CFA_Pyrenew-Pyrenew_H_Flu",2026-04-11,0.6382321014411,8.71866997016198,0.850013410610937,14.2598039215686,0.46078431372549,0.96078431372549,102
"CMU-TimeSeries",2026-04-04,0.696192750424098,7.0605726530951,0.780643906949469,9.80852550342334,0.576923076923077,0.961538461538462,52
"CMU-TimeSeries",2026-04-11,0.460691128497123,6.43091698781023,0.541819985438025,9.57625989801086,0.461538461538462,0.971153846153846,104
"CU-ARNB_Net",2026-04-04,1.05105203772677,10.7641387959866,1.48294324407811,18.5192307692308,0.692307692307692,1,52
"CU-ARNB_Net",2026-04-11,0.538955255817803,7.47194397993311,0.665263369735819,11.5288461538462,0.817307692307692,0.990384615384615,104
"CU-ensemble",2026-04-04,1.0029890627189,10.1782190635451,1.23029895453124,15.2692307692308,0.826923076923077,0.961538461538462,52
"CU-ensemble",2026-04-11,0.591778935791266,8.11446488294314,0.540965890866205,9.26923076923077,0.894230769230769,1,104
"Cornell_JHU-hierarchSIR",2026-04-04,1.46791563595586,13.633102006689,1.90834954480633,21.5576923076923,0.596153846153846,0.942307692307692,52
"Cornell_JHU-hierarchSIR",2026-04-11,0.919921400650418,11.7439966555184,1.15113788851117,18.2692307692308,0.567307692307692,0.903846153846154,104
"DMAPRIME-DLM",2026-04-04,0.331718743965565,1.35260869565217,Inf,1,1,1,1
"DMAPRIME-DLM",2026-04-11,0.19832318879078,1.14239130434783,0,1,1,1,2
"DMAPRIME-QR",2026-04-04,0.540495761221938,2.20391304347826,Inf,4,0,1,1
"DMAPRIME-QR",2026-04-11,0.346265324704195,1.97804347826087,0.652215517178997,3.5,0.5,1,2
"Epistorm-Ensemble_Flu",2026-04-04,0.693284507762884,6.66902581978499,0.887355127481923,10.4446857825715,0.686274509803922,0.980392156862745,51
"Epistorm-Ensemble_Flu",2026-04-11,0.415673282758893,5.60882705535514,0.451167044436768,7.83777227189362,0.676470588235294,0.990196078431373,102
"FluSight-HJudge_ensemble",2026-04-04,0.709801547916799,7.18040133779264,0.820479349568644,10.2884615384615,0.730769230769231,1,52
"FluSight-HJudge_ensemble",2026-04-11,0.432056441955823,5.96184782608696,0.458490672715015,7.93269230769231,0.807692307692308,0.990384615384615,104
"FluSight-baseline",2026-04-04,1,9.97495819397993,1,12.5384615384615,0.634615384615385,1,52
"FluSight-baseline",2026-04-11,1,13.6423035117057,1,17.6153846153846,0.701923076923077,1,104
"FluSight-ensemble",2026-04-04,0.732432006440265,7.39413879598662,0.824643564991972,10.4038461538462,0.788461538461538,1,52
"FluSight-ensemble",2026-04-11,0.465870050668533,6.41528428093646,0.493919062776675,8.60576923076923,0.836538461538462,0.990384615384615,104
"FluSight-lop_norm",2026-04-04,0.80893842878743,8.10872909698997,0.78944598977968,10.1346153846154,0.788461538461538,1,52
