"model_id","location","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CEPH-Rtrend_fluH","US",0.643190165262803,4173.73473662207,0.71139343127835,5702.44230769231,0.586538461538462,0.798076923076923,104
"CFA_Pyrenew-Pyrenew_HE_Flu","US",0.293004816867537,209.772909189723,0.352232003158236,307.863636363636,0.590909090909091,1,22
"CFA_Pyrenew-Pyrenew_H_Flu","US",0.804111852273319,2776.5659139016,0.880539876216861,3795.51315789474,0.447368421052632,0.894736842105263,38
"CMU-TimeSeries","US",0.880011419226426,5772.2602728682,0.948427887388343,7550.15619414896,0.519230769230769,0.778846153846154,104
"CMU-climate_baseline","US",1.35884158437675,7622.69745758323,1.75065447657746,12138.2751805782,0.27,0.78,100
"CU-ensemble","US",0.691991635180496,4787.67959565217,0.750495463435196,6364.42,0.49,0.78,100
"FluSight-baseline","US",1,6550.58823160535,1,8263.89423076923,0.278846153846154,0.653846153846154,104
"FluSight-ensemble","US",0.64051336508624,4308.84346571906,0.70007616123845,5789.67307692308,0.557692307692308,0.778846153846154,104
"FluSight-lop_norm","US",0.611962123348742,4038.41178093645,0.696335377994451,5761.47115384615,0.644230769230769,0.923076923076923,104
"FluSight-trained_mean","US",0.634792959995536,3306.30655909469,0.735070511103386,4891.50481003027,0.607142857142857,0.952380952380952,84
"FluSight-trained_med","US",0.640119365953697,3328.50475428164,0.691370001424817,4605.73376613364,0.642857142857143,0.904761904761905,84
"Google_SAI-FluBoostQR","US",0.529866997493659,218.372654922211,0.628234739421923,339.94787905412,0,0.625,16
"ISU_NiemiLab-GPE","US",0.665844469358088,5050.71952095187,0.74169596967773,6856.39466056661,0.493827160493827,0.753086419753086,81
"JHUAPL-DMD","US",1.20765166158135,8821.14953311484,1.32784758120286,12607.8419109537,0.543478260869565,0.83695652173913,92
"JHUAPL-Morris","US",1.8312549596812,23426.453301312,2.24934073566884,36335.3660481771,0.0833333333333333,0.916666666666667,24
"JHU_CSSE-CSSE_Ensemble","US",0.826393457754557,5782.22275263393,0.958599296836475,8392.86458333333,0.625,0.875,88
"LUcompUncertLab-chimera","US",1.02728953305171,7830.1950621118,1.0241713358237,9561.13095238095,0.404761904761905,0.630952380952381,84
"LosAlamos_NAU-CModel_Flu","US",0.686881339063704,5169.03490929348,0.833979158590559,7683.8375,0.3625,0.95,80
"MDPredict-SIRS","US",0.494420479562894,3466.85942176869,0.536706272058278,4726.75893977,0.54,0.8,100
"MIGHTE-Joint","US",0.920300121259709,6706.49178166352,0.918527773754882,8220.26086956522,0.315217391304348,0.576086956521739,92
"MIGHTE-Nsemble","US",0.932993515203767,6489.81620471015,0.935446527504153,7974.73958333333,0.302083333333333,0.552083333333333,96
"MOBS-GLEAM_FLUH","US",0.902257686681313,5916.8660131087,0.98915350804947,7946.72806,0.05,0.54,100
"Metaculus-cp","US",1.06164749701847,8627.11257565947,1.1870216570349,11868.9143479209,0.325,0.75,40
"NEU_ISI-AdaptiveEnsemble","US",0.590800319068624,3930.41094274645,0.67311402140919,5536.30693069307,0.366336633663366,0.762376237623762,101
"NEU_ISI-FluBcast","US",0.879285671218063,5394.6814673913,0.919408487642276,6891.27083333333,0.1875,0.625,96
"NIH-Flu_ARIMA","US",0.595980747794274,3900.22007451923,0.691545105288461,5562.46634615385,0.230769230769231,0.807692307692308,104
"OHT_JHU-nbxd","US",0.718632338957992,5300.28377547259,0.852301832975707,7819.26858695652,0.510869565217391,0.83695652173913,92
"PSI-PROF","US",0.614298365933487,4112.1612430602,0.691737347512939,5668.75653846154,0.528846153846154,0.826923076923077,104
"PSI-PROF_beta","US",0.538072173624295,3615.38100086957,0.606850225755786,5091.8199,0.63,0.89,100
"SigSci-TSENS","US",0.732857861596179,4961.38588628762,0.811495567080477,6670.21153846154,0.423076923076923,0.759615384615385,104
"Stevens-ILIForecast","US",1.11775491439762,9040.30492236025,0.995950095169194,9983.83333333333,0.0595238095238095,0.154761904761905,84
"UGA_CEID-Walk","US",1.00261225280444,6915.80797730435,1.13403913032994,9548.40733,0.51,0.75,100
"UGA_flucast-Copycat","US",0.585076877600872,3747.23682065217,0.713029097201764,5727.14583333333,0.635416666666667,0.9375,96
"UGA_flucast-INFLAenza","US",0.829547436021853,5591.30950012542,0.935251782338131,7652.08173076923,0.326923076923077,0.759615384615385,104
"UGA_flucast-Scenariocast","US",0.616946561872523,3596.63038279773,0.81484797953568,5843.70652173913,0.532608695652174,1,92
"UGuelph-CompositeCurve","US",0.51697682755625,3971.88110367893,0.539936553267332,5194.17307692308,0.576923076923077,0.826923076923077,52
"UGuelphensemble-GRYPHON","US",0.84333398325125,4801.70956029457,0.916346208218424,6595.1938287877,0.403225806451613,0.774193548387097,62
"UI_CompEpi-EpiGen","US",1.01729243297441,5922.67174407115,0.98755268380556,6897.14772727273,0.545454545454545,0.704545454545455,88
"UM-DeepOutbreak","US",0.991227861292375,6673.92148851257,0.958207599580756,7866.6311199707,0.63,0.73,100
"UMass-AR2","US",0.696897378478392,4839.64585687593,0.7342226177199,6335.4409696882,0.49,0.76,100
"UMass-flusion","US",0.627722046459695,4456.20532464374,0.679254098876257,5877.62370839456,0.37,0.77,100
