"model_id","horizon","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"CFA_Pyrenew-Pyrenew_E_Flu",0,0.186088533220889,0.186498766922088,0.000108210385570799,0.000107940872525596,0.493454658179578,0.49379125669539,0.000164592923494957,0.000164193247290976,0.8,1,5
"CFA_Pyrenew-Pyrenew_E_Flu",1,0.215286471996997,0.215858911435321,0.000222613445716439,0.000222008798293555,0.31080187802959,0.310953406319571,0.000223283934836047,0.000222762660800855,1,1,5
"CFA_Pyrenew-Pyrenew_HE_Flu",0,0.190086690693017,0.190504134206411,0.00011031788067705,0.000110042092726265,0.492185744356201,0.49252530416561,0.000164839358241038,0.000164440975355651,0.8,1,5
"CFA_Pyrenew-Pyrenew_HE_Flu",1,0.218791413657225,0.219372722592007,0.000226139143963043,0.000225524397135849,0.340171389508328,0.340319048535846,0.000243545312489248,0.000242963570983026,1,1,5
"CMU-TimeSeries",0,0.229027685304217,0.229431544330665,0.000124735353715686,0.000124363071093567,0.159191759905884,0.159247375281008,4.74233364791112e-05,4.72880228994606e-05,1,1,5
"CMU-TimeSeries",1,0.160349823092955,0.16078926564529,0.000168357845904755,0.000167913821327132,0.223231792354117,0.223363271226141,0.000164793022542985,0.000164423618783316,0.8,1,5
"CMU-TimeSeries",2,0.162781285980686,0.163366632573433,0.000235148463652535,0.000234596356090747,0.305269290864126,0.305454014472745,0.000333199351638159,0.000332514306854879,0.6,1,5
"CMU-TimeSeries",3,0.181052550126538,0.181850473440891,0.000315842623132524,0.000315202073732757,0.356252117093338,0.356478676230516,0.000496017670410846,0.000495107838399428,0.4,1,5
"CU-ensemble",0,0.668668568841874,0.670086108710002,0.000364086956521739,0.000363126500831408,1.39331955544027,1.39396869643105,0.00042,0.00041885422329202,1,1,5
"CU-ensemble",1,0.401895436535027,0.40309550235462,0.000415208695652174,0.000414204115068001,0.441151578201831,0.44129478884009,3e-04,0.00029923299811142,1,1,5
"CU-ensemble",2,0.311078069080247,0.312231314563501,0.000443921739130435,0.000442919039347802,0.307375035313374,0.307547484554498,0.00032,0.000319321475395208,1,1,5
"CU-ensemble",3,0.27229907473812,0.273465063552291,0.000470773913043478,0.000469750467270529,0.263501117377121,0.263698187676318,0.00036,0.000359369150232526,1,1,5
"FluSight-baseline",0,1,1,0.000546413913043478,0.000543822053951052,1,1,3e-04,0.000299042163861084,1,1,5
"FluSight-baseline",1,1,1,0.00103680164053119,0.00103122332216319,1,1,7e-04,0.000698004993147713,1,1,5
"FluSight-baseline",2,1,1,0.00142832556571087,0.00141984718133268,1,1,0.00106,0.00105717898971009,1,1,5
"FluSight-baseline",3,1,1,0.00172733002657374,0.00171623227552977,1,1,0.00138,0.00137657221059838,1,1,5
