"model_id","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CADPH-FluCAT_Ensemble",1.20409838619934,198.877057686374,1.02841478088129,240.205307858022,0.336206896551724,0.603448275862069,116
"CEPH-Rtrend_fluH",0.858415071818026,40.9520574144593,0.890658785999841,59.589108116779,0.467597048444017,0.858678216233558,6240
"CMU-TimeSeries",0.932698256314217,43.4700669157195,1.036202112998,67.6907003545393,0.424697691462074,0.917552216929278,5464
"CU-ensemble",0.861185654827872,40.6744112877778,0.888919143977803,58.9364717677254,0.424286172601861,0.815688161693936,6240
"FluSight-baseline",1,47.2758127023874,1,66.2820017560939,0.284889316650626,0.896695540583895,6240
"FluSight-ensemble",0.73903737973496,35.0227747077976,0.815823468234527,54.2982586028138,0.489894128970164,0.919473853063843,6240
"FluSight-lop_norm",0.735227573224814,34.8166618277311,0.809456649370502,53.8137413454632,0.564805903111967,0.989733718318896,6240
"GH-model",2.36560885207276,160.915356665738,1.80458309174569,169.317841880342,0.0336538461538462,0.0480769230769231,1872
"GT-FluFNP",1.19489477838834,56.556584255672,1.08395928594106,71.8052005594927,0.340917568071615,0.643416635583737,5368
"ISU_NiemiLab-ENS",1.1388230610511,62.43385218222,1.07887074758087,82.9698943646949,0.359207708779443,0.708779443254818,3736
"ISU_NiemiLab-NLH",1.17104778294797,54.0278745906414,1.13218113196891,73.5137625993243,0.369066773934031,0.771520514883347,4972
"ISU_NiemiLab-SIR",1.28805902961609,67.3757151080969,1.2335355126305,90.6069977789182,0.267663043478261,0.607336956521739,3680
"JHU_CSSE-CSSE_Ensemble",0.863300488077978,32.9857319783196,0.878753684147799,48.4251252209782,0.407189157336476,0.835886859163229,3400
"LUcompUncertLab-chimera",0.983936405446897,46.8446848215311,1.01287008279049,67.9732167017426,0.476748251748252,0.843706293706294,5720
"LosAlamos_NAU-CModel_Flu",2.42431610119758,117.222202531011,2.10963847375957,143.275516330065,0.171428571428571,0.423235800344234,5816
"MIGHTE-Nsemble",0.740234823334035,35.1483752911001,0.806462810507927,53.7783890727846,0.540423484119345,0.932948347770292,6240
"MOBS-GLEAM_FLUH",0.825763900991223,39.4701419860396,0.869320674826331,58.537687110528,0.354542472941948,0.777959986880945,6104
"NIH-Flu_ARIMA",0.855828597626563,57.6652614306332,0.931213414853999,89.1801126478461,0.455395072217502,0.970263381478335,1180
"NU_UCSD-GLEAM_AI_FLUH",1.04419663844324,57.3985079719846,1.09781995854849,84.9126553660117,0.387173396674584,0.812567480025912,4637
"PSI-PROF",0.804763097780832,38.2031640122191,0.865676587748242,57.8774703240295,0.481552775104267,0.871190247032403,6240
"PSI-PROF_beta",0.825958905951753,44.1832870443566,0.882959170596276,66.7100456950457,0.472342472342472,0.846320346320346,4160
"SGroup-RandomForest",0.950128111302146,42.2996736027937,1.02356070946586,63.87150680385,0.408396946564886,0.893627613674079,6032
"SigSci-CREG",1.25046382522595,39.7808961363592,1.24486037432122,55.0830692621096,0.384563150746944,0.773426889995473,4424
"SigSci-TSENS",0.906420125274984,43.3995743392151,0.937245292012749,63.3190668009399,0.577374958039611,0.877811346089292,5964
"Stevens-GBR",1.10738518493743,53.5146161927372,0.983155861940997,66.9821791989769,0.222517436067752,0.715709066755231,6028
"UGA_flucast-Copycat",0.862502261569938,44.3868300087778,0.88351113314854,63.8820151879978,0.402111502130024,0.815706612335618,5405
"UGA_flucast-INFLAenza",0.790593159941802,40.3746742617996,0.854950485681851,61.2869875222816,0.460071301247772,0.882174688057041,5616
"UGA_flucast-OKeeffe",1.1583046838759,17.2998458368855,1.22513234818239,24.3954248366013,0.504901960784314,0.875816993464052,612
"UGuelph-CompositeCurve",1.4834448078389,73.9735442649706,1.44105029205365,100.674953075282,0.373579056148812,0.802101274543576,5812
"UM-DeepOutbreak",1.00176846131054,46.4220849445128,0.870792661276045,56.855746002728,0.621079857743291,0.810701584222438,6192
"UMass-flusion",0.603078745307752,28.5405577783946,0.650047637627981,43.3015243379357,0.569662921348315,0.963402889245586,6236
"UMass-trends_ensemble",0.896537804704576,42.3312758741015,0.97274460815609,64.5637239165329,0.624237560192616,0.922953451043339,6236
"UNC_IDD-InfluPaint",1.08131723759379,58.4201889645492,1.08449924449744,82.4014097135514,0.297341513292434,0.720040899795501,4896
"UVAFluX-Ensemble",1.0077464643641,48.9650385173496,1.02580213922407,70.0857029190619,0.379522071025556,0.780783272485894,6032
"VTSanghani-Ensemble",1.34006626061889,63.6497076575235,1.22474915747807,81.3688152536098,0.203258052573121,0.470936690114772,5408
"cfa-flumech",1.15712873371195,57.7185593650736,1.19783207741965,84.0808720676691,0.367546078785688,0.791290205999277,5540
"cfarenewal-cfaepimlight",0.893649622724077,42.5400606238954,0.968090361343042,64.8611382113821,0.453658536585366,0.934634146341463,6156
"fjordhest-ensemble",0.840694460998338,39.7584260409256,0.928284794564331,61.7182803978184,0.441129290984921,0.8888354186718,6240
