"model_id","location","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CADPH-FluCAT_Ensemble","06",2.47495092219899,610.179932286498,2.71145856345735,1007.24194485539,0.2,0.8,20
"CEPH-Rtrend_fluH","01",1.78934478155624,154.648956521739,1.73473934833156,205.6,0.2,0.4,16
"CEPH-Rtrend_fluH","02",1.08932666404288,14.6829565217391,1.07008450677267,21.4,0.4,0.4,16
"CEPH-Rtrend_fluH","04",0.767422495827214,1164.24165217391,0.924297987672813,1530.2,0.2,0.2,16
"CEPH-Rtrend_fluH","05",1.63331707335276,95.0427826086957,1.45013735027961,117.8,0.2,0.4,16
"CEPH-Rtrend_fluH","06",3.22169225384617,795.444347826087,2.94403375723778,1094,0,0.4,16
"CEPH-Rtrend_fluH","08",0.695488391180913,65.4693043478261,0.896876957535934,117,0,1,16
"CEPH-Rtrend_fluH","09",1.54408462410752,49.4001739130435,1.54679746533196,71.6,0.6,0.8,16
"CEPH-Rtrend_fluH","10",1.2851213855883,75.3588695652174,1.40228106900651,95.4,0,0.2,16
"CEPH-Rtrend_fluH","11",1.05110895049583,59.3660869565217,1.13560164748337,73.8,0,0.2,16
"CEPH-Rtrend_fluH","12",2.90919262912862,431.622173913044,2.87810093290697,632.2,0.2,0.6,16
"CEPH-Rtrend_fluH","13",2.08287981511512,233.125043478261,2.04126353178465,314.6,0.4,0.4,16
"CEPH-Rtrend_fluH","15",1.31498758390292,28.8459130434783,1.33548847267854,37.4,0,0.2,16
"CEPH-Rtrend_fluH","16",1.05906016719723,33.6160869565217,1.10208614758458,53.6,0,0.8,16
"CEPH-Rtrend_fluH","17",1.9341665033375,211.623913043478,2.25811793775258,362,0.2,0.8,16
"CEPH-Rtrend_fluH","18",1.47401054689304,191.333739130435,1.33592139141669,239.6,0.2,0.4,16
"CEPH-Rtrend_fluH","19",0.648943814399247,34.221652173913,0.793106576704243,57,0.4,0.8,16
"CEPH-Rtrend_fluH","20",0.728046573841184,56.9124347826087,0.877035783570969,89.2,0.2,0.6,16
"CEPH-Rtrend_fluH","21",1.18786936455431,120.078434782609,1.41386000771041,198.8,0,0.8,16
"CEPH-Rtrend_fluH","22",0.741680108825557,61.8541739130435,0.784073422408799,92.4,0.2,0.6,16
"CEPH-Rtrend_fluH","23",3.94201585374632,14.0390434782609,5.50990265647744,23.4,0.6,1,16
"CEPH-Rtrend_fluH","24",1.17599792779124,106.377043478261,1.30280516061277,157.2,0.2,0.6,16
"CEPH-Rtrend_fluH","25",0.901840288604113,203.973826086957,1.04458318493793,299.8,0,0.6,16
"CEPH-Rtrend_fluH","26",1.28244469710543,189.880347826087,1.32552877039382,275.4,0.2,0.6,16
"CEPH-Rtrend_fluH","27",0.398016903790073,168.675217391304,0.466133674493741,224,0.4,0.6,16
"CEPH-Rtrend_fluH","28",1.74605971341367,49.2565217391304,1.70792041743364,74.8,0.2,1,16
"CEPH-Rtrend_fluH","29",1.64645990763452,134.165739130435,1.92278534908359,213.2,0,0.6,16
"CEPH-Rtrend_fluH","30",2.9322699163184,29.0109565217391,2.82759733271226,44.6,0.2,0.6,16
"CEPH-Rtrend_fluH","31",1.24603501462624,19.781652173913,1.37691582811606,30.6,0.6,1,16
"CEPH-Rtrend_fluH","32",0.898254000060206,80.9379130434783,0.921755196925421,111.6,0.2,0.4,16
"CEPH-Rtrend_fluH","33",0.969499725331525,148.734434782609,1.13975291935592,189.8,0.2,0.2,16
"CEPH-Rtrend_fluH","34",1.47824715056934,281.186782608696,1.59365844664435,415.2,0.4,0.8,16
"CEPH-Rtrend_fluH","35",0.910111836481698,42.1370434782609,0.981640072111305,67.2,0.2,0.6,16
"CEPH-Rtrend_fluH","36",1.72283987803006,429.626521739131,1.82674372417341,659,0.4,0.6,16
"CEPH-Rtrend_fluH","37",0.940279802490163,319.649913043478,1.08259429192252,446.6,0.2,0.6,16
"CEPH-Rtrend_fluH","38",1.16471159299032,23.2912173913043,1.09961711706478,29.6,0.4,0.4,16
"CEPH-Rtrend_fluH","39",1.48902711714482,378.992782608696,1.50053166236277,507.8,0,0.4,16
"CEPH-Rtrend_fluH","40",1.29451437776764,205.676,1.21981617190023,247.6,0.2,0.4,16
"CEPH-Rtrend_fluH","41",1.01450993512502,140.070608695652,1.16610694731292,209.4,0,0.4,16
"CEPH-Rtrend_fluH","42",0.944390191717446,754.086260869565,1.07160688599401,978.4,0.2,0.6,16
"CEPH-Rtrend_fluH","44",1.1228205737866,24.3639130434783,1.12852597736632,32.6,0.4,0.6,16
"CEPH-Rtrend_fluH","45",0.875447664311067,120.469217391304,0.984397420030586,177.4,0.4,0.6,16
"CEPH-Rtrend_fluH","46",0.590287491863287,15.7545217391304,0.799934800173398,28.4,0.2,1,16
"CEPH-Rtrend_fluH","47",0.55319734750271,135.209217391304,0.697184099390238,213.6,0,0.8,16
"CEPH-Rtrend_fluH","48",2.01802858289419,475.727565217391,1.87641511953074,630.4,0.4,0.4,16
"CEPH-Rtrend_fluH","49",0.435823877410622,52.9927826086957,0.576215944851929,80.6,0.4,0.6,16
"CEPH-Rtrend_fluH","50",0.981913957643262,8.06721739130435,1.05503595908759,12.8,0.2,0.8,16
"CEPH-Rtrend_fluH","51",1.96852324089657,143.960434782609,2.11059348259917,228.2,0.2,0.6,16
"CEPH-Rtrend_fluH","53",1.35976169203419,28.8961739130435,0.845993581335741,25.6,1,1,16
"CEPH-Rtrend_fluH","54",3.83573382459407,63.76,3.87470924885979,100.4,0.2,0.6,16
