"model_id","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CEPH-Rtrend_fluH",0.6408309079203,4153.38941889632,0.707465172721662,5666.98076923077,0.586538461538462,0.798076923076923,104
"CFA_Pyrenew-Pyrenew_HE_Flu",0.292952330487675,210.036150296443,0.350124921774508,306.590909090909,0.590909090909091,1,22
"CFA_Pyrenew-Pyrenew_H_Flu",0.802769563134732,2765.84119994279,0.880063594223158,3788.19736842105,0.447368421052632,0.894736842105263,38
"CMU-TimeSeries",0.877512903614907,5749.68360610699,0.944771190167947,7516.56593556422,0.519230769230769,0.778846153846154,104
"CMU-climate_baseline",1.35529097816641,7596.23217550879,1.74639703183742,12103.3851805782,0.28,0.78,100
"CU-ensemble",0.689494961206661,4765.05350869565,0.747686515235721,6336.82,0.49,0.78,100
"FluSight-baseline",1,6542.90930183947,1,8256.99038461538,0.278846153846154,0.644230769230769,104
"FluSight-ensemble",0.638628104693999,4291.22139214047,0.698261788603238,5770.73076923077,0.557692307692308,0.778846153846154,104
"FluSight-lop_norm",0.610233814020037,4022.34405518395,0.694022372099917,5738.39423076923,0.644230769230769,0.923076923076923,104
"FluSight-trained_mean",0.634361097124915,3298.70258285321,0.735424708472456,4888.94528622075,0.607142857142857,0.952380952380952,84
"FluSight-trained_med",0.638013444826539,3311.2095579876,0.689299453804508,4585.09436137174,0.642857142857143,0.904761904761905,84
"Google_SAI-FluBoostQR",0.528160035213353,217.907981009168,0.626593082836567,339.38537905412,0,0.625,16
"ISU_NiemiLab-GPE",0.664394151173273,5032.22053883569,0.740331096185122,6837.0860185913,0.493827160493827,0.753086419753086,81
"JHUAPL-DMD",1.20822251925918,8817.30885152694,1.32722302809983,12596.5264387798,0.554347826086957,0.83695652173913,92
"JHUAPL-Morris",1.83190675658265,23365.1417071091,2.24812144431174,36231.3660481771,0.0833333333333333,0.916666666666667,24
"JHU_CSSE-CSSE_Ensemble",0.825920635201346,5772.19099281427,0.958339552226924,8383.76231060606,0.625,0.875,88
"LUcompUncertLab-chimera",1.02475133389192,7800.44454451346,1.02112376315161,9524.65476190476,0.404761904761905,0.630952380952381,84
"LosAlamos_NAU-CModel_Flu",0.686441998053952,5158.44067016304,0.831935071546421,7657.25,0.3625,0.95,80
