"model_id","target_end_date","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CADPH-FluCAT_Ensemble",2025-11-22,0.99889139397417,18.6912009400669,1.5744149055214,33.260360776903,0,1,1
"CADPH-FluCAT_Ensemble",2025-11-29,0.586552699217647,22.4058249618283,0.646144106309623,31.696474337936,0.5,1,2
"CADPH-FluCAT_Ensemble",2025-12-06,0.505747370498901,28.2488012918296,0.632819408169391,41.9928675306293,1,1,3
"CADPH-FluCAT_Ensemble",2025-12-13,0.582279044096058,75.2664534220617,0.677620576003107,126.980049018149,0.25,1,4
"CADPH-FluCAT_Ensemble",2025-12-20,0.659931471106343,191.541965736607,0.792135471444454,329.307501909061,0,1,4
"CADPH-FluCAT_Ensemble",2025-12-27,0.733919457823121,425.441273093628,0.885947299256618,659.624678209649,0,0.75,4
"CADPH-FluCAT_Ensemble",2026-01-03,0.662336831423408,403.269369283111,0.910912914974502,667.623799489518,0.25,0.75,4
"CADPH-FluCAT_Ensemble",2026-01-10,0.794220846947991,227.813096843872,1.04216797017675,398.252601531977,0.5,1,4
"CADPH-FluCAT_Ensemble",2026-01-17,1.28148430585714,320.248436107949,1.51113215059428,479.884942235938,0.5,1,4
"CADPH-FluCAT_Ensemble",2026-01-24,1.31955752779209,428.709616794279,1.75330567883999,678.637308026595,0.25,1,4
"CADPH-FluCAT_Ensemble",2026-01-31,1.43055925945885,502.045629508444,1.69643897514171,754.757739427185,0.75,1,4
"CADPH-FluCAT_Ensemble",2026-02-07,0.7090012806448,356.639043228361,0.693563966467185,527.230906656587,0.25,1,4
"CADPH-FluCAT_Ensemble",2026-02-14,0.837740288081932,347.5956932294,0.926928340891487,612.87093462728,0.25,1,4
"CADPH-FluCAT_Ensemble",2026-02-21,1.41941340734028,195.183799869272,1.30850403267716,273.019300641743,0.75,1,4
"CADPH-FluCAT_Ensemble",2026-02-28,1.14675903368391,203.101662144978,1.0886948640102,283.423508142475,0.75,1,4
"CADPH-FluCAT_Ensemble",2026-03-07,1.18936782967295,279.616111128366,1.33022863711201,468.467238250288,0.25,1,4
"CADPH-FluCAT_Ensemble",2026-03-14,0.917114367835051,233.806341552098,1.06326622145307,401.616466878246,0,1,4
"CADPH-FluCAT_Ensemble",2026-03-21,0.594216517779827,121.591732730787,0.5660619145223,175.632976204652,0.75,1,4
"CADPH-FluCAT_Ensemble",2026-03-28,0.676478361583696,114.729076611596,0.693259990670343,180.80976908772,0.5,1,4
"CADPH-FluCAT_Ensemble",2026-04-04,0.589569023868726,72.021710463473,0.649185573544172,114.360752002082,0.5,1,4
"CADPH-FluCAT_Ensemble",2026-04-11,0.549060749191509,58.8502060457846,0.644070447660709,97.771989969697,0.5,1,4
"CEPH-Rtrend_fluH",2025-11-22,0.754121319210239,13.4380685618729,0.790122745657946,20.4423076923077,0.25,0.653846153846154,52
"CEPH-Rtrend_fluH",2025-11-29,0.725542110097586,22.220614548495,0.713264037077111,34.4615384615385,0.326923076923077,0.75,104
"CEPH-Rtrend_fluH",2025-12-06,0.617659138999566,31.347491638796,0.632057394074892,49.7692307692308,0.423076923076923,0.884615384615385,156
"CEPH-Rtrend_fluH",2025-12-13,0.592779120346386,53.1846383779264,0.629515532860252,84.7932692307692,0.394230769230769,0.865384615384615,208
"CEPH-Rtrend_fluH",2025-12-20,0.623131277007688,136.336377508361,0.720761872018403,209.038461538462,0.182692307692308,0.644230769230769,208
"CEPH-Rtrend_fluH",2025-12-27,0.620437367909117,281.82222826087,0.745633920185117,398.918269230769,0.0673076923076923,0.442307692307692,208
"CEPH-Rtrend_fluH",2026-01-03,0.523025158387232,216.410670986622,0.681471651517161,334.754807692308,0.201923076923077,0.677884615384615,208
"CEPH-Rtrend_fluH",2026-01-10,0.626354958480501,109.658267140468,0.702248958479147,166.894230769231,0.5,0.865384615384615,208
"CEPH-Rtrend_fluH",2026-01-17,0.795472637858576,151.055714882943,0.966096001283642,239.923076923077,0.283653846153846,0.836538461538462,208
"CEPH-Rtrend_fluH",2026-01-24,0.606350458665462,121.975183946488,0.717899924889984,191.586538461538,0.341346153846154,0.855769230769231,208
"CEPH-Rtrend_fluH",2026-01-31,0.645174982287202,102.732652591973,0.740903382401171,158.288461538462,0.283653846153846,0.793269230769231,208
"CEPH-Rtrend_fluH",2026-02-07,1.20828922472215,121.433818979933,1.18421819403404,174.927884615385,0.221153846153846,0.716346153846154,208
"CEPH-Rtrend_fluH",2026-02-14,1.55937796834379,121.340129598662,1.5018691198099,173.865384615385,0.264423076923077,0.754807692307692,208
"CEPH-Rtrend_fluH",2026-02-21,1.82921581008239,77.5483779264214,1.99966290174965,122.855769230769,0.355769230769231,0.903846153846154,208
"CEPH-Rtrend_fluH",2026-02-28,1.00326417217357,43.8000689799331,1.10991389300039,71.7259615384615,0.509615384615385,0.980769230769231,208
"CEPH-Rtrend_fluH",2026-03-07,0.654578873791215,32.9254912207358,0.695011763733114,52.2067307692308,0.572115384615385,0.966346153846154,208
"CEPH-Rtrend_fluH",2026-03-14,0.520052122596981,28.9392370401338,0.560155858795049,46.8798076923077,0.524038461538462,0.966346153846154,208
"CEPH-Rtrend_fluH",2026-03-21,0.500902375836551,24.8252299331104,0.502017973178096,39.5384615384615,0.552884615384615,0.961538461538462,208
"CEPH-Rtrend_fluH",2026-03-28,0.345258432194435,18.923764632107,0.323112827728352,28.8701923076923,0.538461538461538,0.879807692307692,208
