"model_id","horizon","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"CEPH-Rtrend_fluH",0,0.833147668755229,0.653584811131989,802.373333913044,0.0998096076978929,0.924487510622394,0.709304087691011,1219.45,0.134683459413305,0.566666666666667,0.933333333333333,30
"CEPH-Rtrend_fluH",1,0.797936768191697,0.63548871187374,1386.57302173913,0.178711157094774,0.91433513042632,0.712660194640145,2213.06666666667,0.265552798275976,0.533333333333333,0.933333333333333,30
"CEPH-Rtrend_fluH",2,0.776414456892242,0.645744468967651,1870.66131086957,0.259556770018756,0.886660933287293,0.730847831982282,3041.4,0.405529064081681,0.5,0.933333333333333,30
"CEPH-Rtrend_fluH",3,0.724225814737436,0.650206284147772,2160.79330681159,0.338168909335549,0.773035405591085,0.730196816956037,3354.46666666667,0.531447978061191,0.5,0.933333333333333,30
"CMU-TimeSeries",0,0.893043083434369,0.768214060272593,852.878286802638,0.120773681572568,1.06974799000798,0.934066682387766,1363.90126834161,0.180080653328416,0.72,1,25
"CMU-TimeSeries",1,0.9454113312554,0.761926942577182,1661.17807365578,0.222021465010563,1.06896550735507,0.917689181833119,2553.19822327226,0.350341659187215,0.52,1,25
"CMU-TimeSeries",2,0.958653484143486,0.7874926141083,2371.02203071917,0.329760250816388,1.03662264506257,0.911421668899747,3623.09895930835,0.527193372471911,0.44,0.96,25
"CMU-TimeSeries",3,0.901914020339845,0.784877009967514,2739.14307687928,0.427856041280392,0.947300907618669,0.893645519563399,4202.41097721435,0.685668361329369,0.36,0.96,25
"CU-ensemble",0,0.80682041800817,0.595086228826279,777.474922436987,0.0902313396035172,0.977862188556966,0.753942451308235,1252.3678,0.14136160544516,0.533333333333333,0.966666666666667,30
"CU-ensemble",1,0.82369215572283,0.597579620110322,1443.56037495164,0.167941987951525,0.888575556899271,0.669927052029529,2138.45843333333,0.248963659081951,0.5,0.866666666666667,30
"CU-ensemble",2,0.859762057255556,0.631303129038779,2075.07703590098,0.25349259780316,0.882723814040421,0.684075834424414,3032.14766666667,0.380416197564953,0.366666666666667,0.8,30
"CU-ensemble",3,0.866201958313792,0.633107345984812,2598.01722045398,0.333143028597348,0.857539890309011,0.685357446179304,3758.8657,0.505387749486422,0.366666666666667,0.7,30
"FluSight-baseline",0,1,1,997.024020356478,0.156099419710086,1,1,1320.96666666667,0.191612571410302,0.0666666666666667,0.9,30
"FluSight-baseline",1,1,1,1777.00025882145,0.287115738249983,1,1,2437.6,0.377773974496976,0.166666666666667,0.933333333333333,30
"FluSight-baseline",2,1,1,2419.46878638134,0.408011021091572,1,1,3417.26666666667,0.56136332231024,0.1,0.866666666666667,30
"FluSight-baseline",3,1,1,2996.84603430877,0.532399771976302,1,1,4355.63333333333,0.743158233077687,0.133333333333333,0.866666666666667,30
"FluSight-ensemble",0,0.740337736934486,0.574278638364393,723.072296216326,0.087982260251969,0.916133700793249,0.732818470962507,1202.93253250614,0.139102688915643,0.6,0.966666666666667,30
"FluSight-ensemble",1,0.732295735973896,0.565639806463256,1293.20946060405,0.160354934655822,0.852465390753276,0.700782192352737,2058.7871544616,0.26139206461443,0.366666666666667,0.933333333333333,30
